dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,round,global_eval_auc_mean,global_eval_auc_std,global_eval_auc_ci95_low,global_eval_auc_ci95_high,global_eval_auc_n,global_eval_f1_mean,global_eval_f1_std,global_eval_f1_ci95_low,global_eval_f1_ci95_high,global_eval_f1_n,global_eval_ece_mean,global_eval_ece_std,global_eval_ece_ci95_low,global_eval_ece_ci95_high,global_eval_ece_n,cumulative_communication_bytes_mean,cumulative_communication_bytes_std,cumulative_communication_bytes_ci95_low,cumulative_communication_bytes_ci95_high,cumulative_communication_bytes_n,round_communication_bytes_mean,round_communication_bytes_std,round_communication_bytes_ci95_low,round_communication_bytes_ci95_high,round_communication_bytes_n,params_bytes_mean,params_bytes_std,params_bytes_ci95_low,params_bytes_ci95_high,params_bytes_n
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,2,0.8199431040401081,0.0018332464955213748,0.8183361926369764,0.8215500154432397,5,0.21624525783220214,0.017025783952404377,0.20132150019938405,0.23116901546502022,5,0.00732190467573854,0.0014007692754249043,0.006094076270046401,0.008549733081430679,5,56620.8,19349.94251154251,39659.827567923356,73581.77243207666,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,3,0.8216294160415037,0.0017593254799679126,0.8200872992653435,0.823171532817664,5,0.22646350624194872,0.012818516678896164,0.21522758097337585,0.23769943151052159,5,0.0060309940942761394,0.0012219545808577995,0.00495990367905574,0.0071020845094965385,5,84931.2,29024.913767313763,59489.74135188503,110372.65864811497,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,4,0.8224523535016484,0.0017530747513017683,0.8209157157307371,0.8239889912725596,5,0.23667358768592034,0.014310963258503846,0.22412947531146987,0.2492177000603708,5,0.00538373626394106,0.0008154728003291244,0.004668942838728551,0.006098529689153569,5,113241.6,38699.88502308502,79319.65513584671,147163.54486415331,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,5,0.822958852061171,0.0017385410894828572,0.8214349536065291,0.824482750515813,5,0.24213961520109678,0.013903835443181876,0.22995236609111794,0.2543268643110756,5,0.00555392562614406,0.0011725833881245462,0.004526110969411726,0.006581740282876393,5,141552.0,48374.85627885627,99149.56891980839,183954.43108019163,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,6,0.823365532044605,0.0018088121153628704,0.8217800383200022,0.8249510257692079,5,0.24498423676538367,0.010899678611224586,0.235430247220805,0.25453822630996237,5,0.0051883791028755,0.0010506059636156196,0.0042674823728087105,0.006109275832942289,5,169862.4,58049.827534627526,118979.48270377006,220745.31729622994,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,7,0.8237436985437924,0.001760294170200385,0.8222007326732063,0.8252866644143785,5,0.24087749570002076,0.009232210884510787,0.23278510606083197,0.24896988533920955,5,0.0049230010304744595,0.001249982051115408,0.003827343454390581,0.006018658606558338,5,198172.8,67724.79879039878,138809.39648773172,257536.20351226826,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,8,0.8240398544362268,0.0018078665317533557,0.8224551895522019,0.8256245193202518,5,0.24121990202352311,0.011111791765708959,0.23147998710146364,0.2509598169455826,5,0.00469581862486576,0.0012124462528730472,0.003633062626594059,0.005758574623137461,5,226483.2,77399.77004617004,158639.31027169342,294327.08972830663,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,9,0.8243419348719249,0.0018103087343387054,0.8227551293029496,0.8259287404409001,5,0.24114952112535964,0.011788068672732377,0.23081682335809883,0.25148221889262046,5,0.0045467370950280596,0.0009754046829199138,0.003691757193808482,0.005401716996247637,5,254793.6,87074.74130194129,178469.2240556551,331117.9759443449,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,10,0.8245984253511256,0.0018208044690915498,0.823002419865009,0.8261944308372422,5,0.2487028570596852,0.005235777999229071,0.24411349529530657,0.25329221882406383,5,0.004753277387530839,0.0010777507658517253,0.0038085871892340477,0.00569796758582763,5,283104.0,96749.71255771254,198299.13783961677,367908.86216038326,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,11,0.8248783315120363,0.0018009881963363676,0.8232996957548326,0.8264569672692399,5,0.24823984375975722,0.00875406579460315,0.24056656677083177,0.25591312074868267,5,0.00450800478319328,0.0007196426110316686,0.003877210222466557,0.005138799343920002,5,311414.4,106424.6838134838,218129.05162357847,404699.7483764216,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,12,0.8250971521590682,0.0018386644524546925,0.8234854917072958,0.8267088126108406,5,0.24439427219477686,0.00540504501998239,0.23965654134501493,0.24913200304453878,5,0.0041566146196875394,0.0010797738058655883,0.003210151148633806,0.0051030780907412735,5,339724.8,116099.65506925505,237958.96540754012,441490.6345924599,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,13,0.8252895488507279,0.001845836587542735,0.823671601745368,0.8269074959560878,5,0.24109518460625862,0.0117947213025465,0.23075665555186037,0.25143371366065687,5,0.00413481451429106,0.0009731406582226888,0.0032818191182167698,0.00498780991036535,5,368035.2,125774.62632502631,257788.87919150182,478281.5208084982,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,14,0.8254870005824732,0.0018576400570379566,0.8238587072799298,0.8271152938850165,5,0.24616386938682688,0.010348378074885962,0.23709311606856,0.2552346227050937,5,0.0038751762389245,0.0010051453597736974,0.002994127485049292,0.004756224992799709,5,396345.6,135449.59758079756,277618.79297546344,515072.4070245365,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,15,0.8256874424462355,0.0018537158102079985,0.8240625888976998,0.8273122959947712,5,0.24509149996833074,0.006395244826632043,0.23948582071961033,0.25069717921705115,5,0.0037198820476771004,0.0012568310580711095,0.002618221052301746,0.004821543043052455,5,424656.0,145124.56883656883,297448.7067594251,551863.2932405749,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,16,0.8258526363875749,0.0018441132041052337,0.8242361998944019,0.8274690728807479,5,0.24795797155382576,0.0036277678935854062,0.24477809279209967,0.25113785031555186,5,0.0036942098891239797,0.0010704041612445633,0.002755959273690916,0.004632460504557043,5,452966.4,154799.5400923401,317278.62054338685,588654.1794566133,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,17,0.826023145183288,0.0018233782392036097,0.8244248836881992,0.8276214066783768,5,0.24891690796479296,0.007640555070440201,0.24221966615964566,0.2556141497699403,5,0.0040573435700361395,0.0014631346396357329,0.002774849512367758,0.005339837627704521,5,481276.8,164474.51134811132,337108.53432734846,625445.0656726515,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,18,0.8261442328956099,0.001822293074880869,0.8245469225889885,0.8277415432022313,5,0.24190476346624087,0.005335744479366328,0.2372277772185994,0.24658174971388236,5,0.00357607281328874,0.000947355244001704,0.0027456793293126856,0.004406466297264795,5,509587.2,174149.48260388258,356938.4481113102,662235.9518886898,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,19,0.8263030882754062,0.0018160496667216353,0.8247112505573265,0.8278949259934859,5,0.24719879514815452,0.008579297888287197,0.23967870898340174,0.2547188813129073,5,0.0037257952519563604,0.0008614712221616339,0.0029706824322983717,0.004480908071614349,5,537897.6,183824.45385965382,376768.36189527187,699026.8381047281,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,20,0.826439420153729,0.0018420421849553318,0.8248247989888798,0.8280540413185781,5,0.25225252074472493,0.005598633517494079,0.24734510209524452,0.25715993939420534,5,0.00357561782640074,0.0007261664320603014,0.0029391048844151363,0.004212130768386344,5,566208.0,193499.42511542508,396598.27567923354,735817.7243207665,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,21,0.8265587047160178,0.0018356035839399184,0.8249497272337925,0.8281676821982431,5,0.2479865463236992,0.0070839947917392745,0.24177715111231848,0.25419594153507996,5,0.00349425111256092,0.0009343429968413436,0.002675263366107579,0.004313238859014261,5,594518.4,203174.39637119634,416428.1894631953,772608.6105368048,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,22,0.8266735199542217,0.001835334437857527,0.8250647783889393,0.828282261519504,5,0.25099587451047173,0.004825595827174665,0.246766053272283,0.25522569574866044,5,0.00349505279255048,0.0010733108930357231,0.002554254314365478,0.004435851270735482,5,622828.8,212849.3676269676,436258.10324715695,809399.4967528431,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,23,0.8268058496558446,0.0018298046976551047,0.8252019551215585,0.8284097441901307,5,0.25096970081948594,0.00795097873061351,0.24400036067919767,0.2579390409597742,5,0.0035838030600466196,0.0008607943129546816,0.0028292835774691564,0.004338322542624083,5,651139.2,222524.33888273884,456088.0170311185,846190.3829688814,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,24,0.8269012533327864,0.0018469817640945465,0.825282302435921,0.8285202042296518,5,0.24685695125498902,0.008478038861825217,0.23942562254030597,0.25428827996967207,5,0.0032190468957293598,0.0009192394998394624,0.0024132979481057333,0.004024795843352986,5,679449.6,232199.3101385101,475917.93081508024,882981.2691849198,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,25,0.8270107388145502,0.0018239198098452506,0.8254120026118639,0.8286094750172366,5,0.2507217224866238,0.007966307301532846,0.24373894626151868,0.2577044987117289,5,0.0035242338165463196,0.0008125585365142639,0.002811994856195613,0.004236472776897026,5,707760.0,241874.28139428137,495747.844599042,919772.155400958,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,26,0.8271030039867272,0.0018598518347536556,0.8254727719755371,0.8287332359979173,5,0.25075152279651297,0.0075230053856808225,0.24415731783302108,0.25734572776000486,5,0.00339175388520026,0.0008281763387848509,0.00266582531757537,0.00411768245282515,5,736070.4,251549.25265005263,515577.75838300365,956563.0416169964,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,27,0.8271971591296718,0.0018511820747882692,0.8255745264981532,0.8288197917611905,5,0.2526254511600168,0.009342185601244826,0.24443666443139794,0.2608142378886356,5,0.0032180663847093402,0.0012259364872145315,0.0021434856746778146,0.004292647094740866,5,764380.8,261224.22390582383,535407.6721669653,993353.9278330348,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,28,0.8273106727047723,0.001836918845374509,0.8257005423450684,0.8289208030644762,5,0.24826325219778042,0.006529877349084097,0.24253956233996346,0.25398694205559735,5,0.00325352447693776,0.0010709617257906774,0.00231478513463173,0.00419226381924379,5,792691.2,270899.1951615951,555237.5859509269,1030144.814049073,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,29,0.8273914639337452,0.0018100155880445006,0.825804915318826,0.8289780125486643,5,0.2564207644809127,0.011131641315198412,0.24666345066159662,0.2661780783002288,5,0.00381517039170856,0.0009527370913342346,0.0029800595105523202,0.004650281272864799,5,821001.6,280574.16641736636,575067.4997348886,1066935.7002651114,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,30,0.8274623653739628,0.0018491423121505773,0.8258415206732271,0.8290832100746984,5,0.2513817366680544,0.0065412113354735716,0.24564811213314047,0.25711536120296835,5,0.00309444326160048,0.0009292835993938392,0.00227989027254132,0.00390899625065964,5,849312.0,290249.13767313765,594897.4135188502,1103726.5864811498,5,28310.4,9674.971255771256,19829.913783961678,36790.88621603833,5,4718.4,1612.495209295209,3304.985630660279,6131.81436933972,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,1,0.809651686454057,0.003929247094598069,0.8062075495213225,0.8130958233867916,5,0.0295258401591156,0.06476568714169856,-0.02724378763174664,0.08629546794997783,5,0.06420211992688019,0.02502670649026173,0.04226524447653731,0.08613899537722305,5,1056.0,0.0,1056.0,1056.0,5,1056.0,0.0,1056.0,1056.0,5,176.0,0.0,176.0,176.0,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,2,0.813797983629257,0.004329111653919814,0.8100033499566394,0.8175926173018747,5,0.05131323580084239,0.0863348561345457,-0.0243626021998051,0.12698907380148988,5,0.052736354536906914,0.021460434405095163,0.033925454395571444,0.07154725467824238,5,2112.0,0.0,2112.0,2112.0,5,1056.0,0.0,1056.0,1056.0,5,176.0,0.0,176.0,176.0,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,3,0.8162128634876803,0.003996532613941951,0.8127097481968452,0.8197159787785154,5,0.059797976441294844,0.09414648410423353,-0.022725055372175625,0.14232100825476532,5,0.04694261567755622,0.01938498920602748,0.029950923463307588,0.06393430789180485,5,3168.0,0.0,3168.0,3168.0,5,1056.0,0.0,1056.0,1056.0,5,176.0,0.0,176.0,176.0,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,4,0.8176985224047206,0.003612900062033303,0.8145316758719497,0.8208653689374915,5,0.06514429925463422,0.0998240353645491,-0.022355325659847894,0.15264392416911632,5,0.04818227340632166,0.023530512191073865,0.02755687008290722,0.0688076767297361,5,4224.0,0.0,4224.0,4224.0,5,1056.0,0.0,1056.0,1056.0,5,176.0,0.0,176.0,176.0,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,5,0.8186707993033984,0.003307927556146269,0.8157712729583647,0.821570325648432,5,0.06681297392010013,0.10066799005030581,-0.021426409892916318,0.1550523577331166,5,0.05128491195463254,0.02768025203393651,0.027022101283206673,0.07554772262605841,5,5280.0,0.0,5280.0,5280.0,5,1056.0,0.0,1056.0,1056.0,5,176.0,0.0,176.0,176.0,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,6,0.8193338874807102,0.0030645406140558766,0.8166476991966378,0.8220200757647826,5,0.06970948817919645,0.1049398235958174,-0.022274322830780513,0.1616932991891734,5,0.05358237736920378,0.031031032531044937,0.02638247809384564,0.08078227664456192,5,6336.0,0.0,6336.0,6336.0,5,1056.0,0.0,1056.0,1056.0,5,176.0,0.0,176.0,176.0,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,7,0.8198385187465226,0.0028738563890831972,0.8173194725550462,0.8223575649379989,5,0.07065114280315035,0.10554172268051437,-0.021860256016265733,0.16316254162256644,5,0.05558113652787696,0.03333323661698203,0.026363266397499446,0.08479900665825447,5,7392.0,0.0,7392.0,7392.0,5,1056.0,0.0,1056.0,1056.0,5,176.0,0.0,176.0,176.0,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,8,0.8202073001834641,0.0027216819724757693,0.8178216407492562,0.822592959617672,5,0.07217279820522839,0.10664657597743496,-0.021307047228402737,0.1656526436388595,5,0.0570844117815664,0.03525869861121919,0.0261787997995639,0.0879900237635689,5,8448.0,0.0,8448.0,8448.0,5,1056.0,0.0,1056.0,1056.0,5,176.0,0.0,176.0,176.0,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,9,0.8205043391853112,0.0025959379313068233,0.8182288992628405,0.8227797791077819,5,0.07404060507710475,0.1087115219860038,-0.021249245337376876,0.16933045549158637,5,0.05822427524591982,0.03693778278053498,0.025846881097644034,0.0906016693941956,5,9504.0,0.0,9504.0,9504.0,5,1056.0,0.0,1056.0,1056.0,5,176.0,0.0,176.0,176.0,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,10,0.8207376725012587,0.0024931670864639377,0.8185523151960962,0.8229230298064213,5,0.0745691731275541,0.1089540912993365,-0.020933298664683533,0.1700716449197917,5,0.05927139199361895,0.038216516531633056,0.02577313829305236,0.09276964569418554,5,10560.0,0.0,10560.0,10560.0,5,1056.0,0.0,1056.0,1056.0,5,176.0,0.0,176.0,176.0,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,11,0.8209373316825774,0.002406457431820402,0.8188279787407935,0.8230466846243614,5,0.07587865416070014,0.1105987941257691,-0.02106546322203172,0.172822771543432,5,0.06014084223874342,0.03930420737458166,0.025689185478148677,0.09459249899933816,5,11616.0,0.0,11616.0,11616.0,5,1056.0,0.0,1056.0,1056.0,5,176.0,0.0,176.0,176.0,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,12,0.8211017312789869,0.002336900093003365,0.8190533480328711,0.8231501145251027,5,0.07745058548156761,0.11322600958540638,-0.021796387786004873,0.1766975587491401,5,0.0608648637655647,0.04027447629036464,0.025562728802128815,0.09616699872900059,5,12672.0,0.0,12672.0,12672.0,5,1056.0,0.0,1056.0,1056.0,5,176.0,0.0,176.0,176.0,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,13,0.8212370543522063,0.0022818033204478638,0.8192369655565702,0.8232371431478424,5,0.07697261394369674,0.11182239367590226,-0.021044035733398775,0.17498926362079226,5,0.0614296431277199,0.041112235315628576,0.025393180001616403,0.0974661062538234,5,13728.0,0.0,13728.0,13728.0,5,1056.0,0.0,1056.0,1056.0,5,176.0,0.0,176.0,176.0,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,14,0.8213583027476791,0.0022400931618301563,0.8193947745180514,0.8233218309773067,5,0.07864452671526814,0.11403612564089585,-0.021312544583641804,0.17860159801417808,5,0.06192447115621893,0.04187266543715508,0.025221461640117723,0.09862748067232013,5,14784.0,0.0,14784.0,14784.0,5,1056.0,0.0,1056.0,1056.0,5,176.0,0.0,176.0,176.0,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,15,0.8214603611691376,0.0022090764397287854,0.8195240202951407,0.8233967020431344,5,0.07846134949508597,0.11380204993872149,-0.021290545404502384,0.17821324439467434,5,0.0624283467056761,0.0424408988388207,0.025227258652396466,0.09962943475895572,5,15840.0,0.0,15840.0,15840.0,5,1056.0,0.0,1056.0,1056.0,5,176.0,0.0,176.0,176.0,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,16,0.8215435548703788,0.0021715760534793513,0.8196400845342137,0.8234470252065439,5,0.07797633574603423,0.11219189663186657,-0.02036419755221125,0.1763168690442797,5,0.06283608806949176,0.04297102888582071,0.025170320541985314,0.1005018555969982,5,16896.0,0.0,16896.0,16896.0,5,1056.0,0.0,1056.0,1056.0,5,176.0,0.0,176.0,176.0,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,17,0.8216266993300094,0.002154216892639599,0.819738444969203,0.8235149536908158,5,0.07990786394635421,0.11475159428495074,-0.020676343269915257,0.18049207116262367,5,0.06308471291401188,0.043580888312984366,0.02488438002924949,0.10128504579877427,5,17952.0,0.0,17952.0,17952.0,5,1056.0,0.0,1056.0,1056.0,5,176.0,0.0,176.0,176.0,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,18,0.8216934806728282,0.0021381439968056744,0.8198193148263923,0.8235676465192642,5,0.07983919517644195,0.1143019962903397,-0.020350922021856357,0.18002931237474024,5,0.06329161639885506,0.044171075829928456,0.02457396134640802,0.10200927145130209,5,19008.0,0.0,19008.0,19008.0,5,1056.0,0.0,1056.0,1056.0,5,176.0,0.0,176.0,176.0,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,19,0.8217552834296411,0.002125533526220019,0.8198921711480327,0.8236183957112495,5,0.08092206480007297,0.11620685337239058,-0.020937733247997303,0.18278186284814324,5,0.06366209417954516,0.044411324257415855,0.024733852095481207,0.10259033626360911,5,20064.0,0.0,20064.0,20064.0,5,1056.0,0.0,1056.0,1056.0,5,176.0,0.0,176.0,176.0,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,20,0.8218015718395109,0.0021092786500424674,0.8199527075850771,0.8236504360939446,5,0.08042492068079697,0.11513338079913521,-0.02049393717012729,0.18134377853172123,5,0.06394063757633199,0.04474253252832918,0.02472207864254688,0.1031591965101171,5,21120.0,0.0,21120.0,21120.0,5,1056.0,0.0,1056.0,1056.0,5,176.0,0.0,176.0,176.0,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,21,0.8214429745611285,0.002294547784259796,0.8188464493105432,0.8240394998117138,3,0.0018813022785349003,0.0018115988020676898,-0.00016871475129837305,0.003931319308368174,3,0.09646986280069901,0.010710022235362673,0.08435033172829652,0.1085893938731015,3,22176.0,0.0,22176.0,22176.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,22,0.8215145951880284,0.002314926341006518,0.8188950094296052,0.8241341809464515,3,0.0018813022785349003,0.0018115988020676898,-0.00016871475129837305,0.003931319308368174,3,0.09688339247972316,0.010751919625246095,0.08471645004743869,0.10905033491200763,3,23232.0,0.0,23232.0,23232.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,23,0.8215800876100907,0.0023271499294444504,0.8189466695592004,0.8242135056609811,3,0.0018813022785349003,0.0018115988020676898,-0.00016871475129837305,0.003931319308368174,3,0.09727302301267467,0.010749796896348826,0.0851084826742667,0.10943756335108264,3,24288.0,0.0,24288.0,24288.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,24,0.821638341731355,0.0023434722885231256,0.8189864531923852,0.8242902302703248,3,0.0019755307713545333,0.0017136511862105171,3.635190298923656e-05,0.00391470963971983,3,0.09763338767743963,0.010775268023337798,0.08544002404546533,0.10982675130941394,3,25344.0,0.0,25344.0,25344.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,25,0.8216910745290362,0.002358906353187709,0.8190217207017444,0.8243604283563281,3,0.0019754775048174333,0.0017136905769193202,3.625406166892788e-05,0.0039147009479659385,3,0.09794564931794553,0.010772171411629158,0.0857557898319942,0.11013550880389686,3,26400.0,0.0,26400.0,26400.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,26,0.8217357483324083,0.0023667757929905597,0.8190574893956668,0.8244140072691497,3,0.0019754775048174333,0.0017136905769193202,3.625406166892788e-05,0.0039147009479659385,3,0.0982274194610974,0.010776869595870295,0.08603224347919088,0.11042259544300394,3,27456.0,0.0,27456.0,27456.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,27,0.8217748694962604,0.0023810051267016985,0.8190805085526079,0.8244692304399129,3,0.0019754375323201333,0.0017137300157708312,3.616945990981657e-05,0.00391470560473045,3,0.09848061408846616,0.010789036863924746,0.086271669546606,0.11068955863032631,3,28512.0,0.0,28512.0,28512.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,28,0.8218135911119558,0.002387882244696135,0.8191114479766897,0.824515734247222,3,0.002069228174462467,0.0018756755608464381,-5.329853387303586e-05,0.004191754882797969,3,0.09871498392960694,0.01081583435272288,0.08647571517449923,0.11095425268471465,3,29568.0,0.0,29568.0,29568.0,3,1056.0,0.0,1056.0,1056.0,3,176.0,0.0,176.0,176.0,3
