run_id,dataset,seed,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,experiment_track,client_id,decision_threshold,accuracy,precision,recall,specificity,balanced_accuracy,f1,pr_auc,brier,log_loss,ece,selection_rate,roc_auc
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,0.7918046357615894,0.3605746209098164,0.639128589616636,0.8165204845764537,0.7278245370965448,0.4610439308127966,0.403159239933361,0.1016486272813265,0.3335720044765123,0.0387459511098917,0.2469646799116998,0.8235286542747584
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,0.7913118889940082,0.3602129180900929,0.6413919932097892,0.8155815604461034,0.7284867768279464,0.4613349613349613,0.403159239933361,0.1014583817933196,0.3337681607445075,0.0417792518294275,0.2480881425417849,0.8235286542747584
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.25,0.799156417533901,0.3683233482406548,0.6174847927571085,0.8285661941511897,0.7230254934541491,0.4614164904862579,0.3953767932461857,0.0985778381774109,0.3171919762013309,0.00263348881586,0.2335816777041942,0.822946582801163
cdc_seed43_c5_iid_a0p5_calib_f1_optimal,cdc,43,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.215,0.7759578997161779,0.3458171904146936,0.6818503324374028,0.7911924336455447,0.7365213830414737,0.4588946541628981,0.3995793574399502,0.0986108178007455,0.3173848143393566,0.0038450317748219,0.2747161778618732,0.8233362216237646
cdc_seed43_c5_non_iid_a0p5_calib_f1_optimal,cdc,43,5,non_iid,0.5,centralized,not_applicable,xgboost,none,calib_f1_optimal,audit,global,0.25,0.8164025543992431,0.3935545023696682,0.5873532324232564,0.8534820344882863,0.7204176334557714,0.4713093819172484,0.4323518969989071,0.0964184213186889,0.3105493728748623,0.002427712522016,0.2079391359192683,0.8325591882621555
cdc_seed43_c5_non_iid_a0p5_calib_f1_optimal,cdc,43,5,non_iid,0.5,centralized,not_applicable,xgboost,sigmoid,calib_f1_optimal,audit,global,0.1974,0.8204036581520026,0.399862758553083,0.577026453529495,0.859802596926741,0.718414525228118,0.4723798494499131,0.4323518969989071,0.0983496211580769,0.3224375233926509,0.0275125448682709,0.2010603910438347,0.8325591882621555
cdc_seed43_c5_non_iid_a0p5_calib_f1_optimal,cdc,43,5,non_iid,0.5,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,audit,global,0.2119,0.8107064017660044,0.3864552539639881,0.6102701938039327,0.8431538690544347,0.7267120314291837,0.4732338745063624,0.4221786776462516,0.0965260188762019,0.3117461414726792,0.0035297704451246,0.2200212866603595,0.8322685347957565
cdc_seed43_c5_non_iid_a0p5_calib_f1_optimal,cdc,43,5,non_iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,0.2436,0.8192604856512141,0.3978609625668449,0.578865468948932,0.858176655140037,0.7185210620444845,0.4715915639045753,0.42939673021171,0.0967336160045844,0.3126518176828296,0.0074658512646003,0.2027160201829076,0.8311314552969611
cdc_seed43_c5_non_iid_a0p5_calib_f1_optimal,cdc,43,5,non_iid,0.5,centralized,not_applicable,gradient_boosting,sigmoid,calib_f1_optimal,audit,global,0.1875,0.8192407757805109,0.397822282714369,0.578865468948932,0.858153754551492,0.718509611750212,0.4715643906655142,0.42939673021171,0.0989755896467807,0.324821193292381,0.0308980620658686,0.2027357300536108,0.8311314552969611
cdc_seed43_c5_non_iid_a0p5_calib_f1_optimal,cdc,43,5,non_iid,0.5,centralized,not_applicable,gradient_boosting,isotonic,calib_f1_optimal,audit,global,0.25,0.8091493219804478,0.3848458149779735,0.6179091809308247,0.840108090777933,0.7290086358543788,0.4742928497746891,0.4184474173757055,0.0967298865297094,0.312105203787606,0.0030004119408741,0.2237070324818669,0.8306079214078494
