dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,client_id,feature,method,rank_mean,rank_std,rank_ci95_low,rank_ci95_high,rank_n,mean_abs_shap_mean,mean_abs_shap_std,mean_abs_shap_ci95_low,mean_abs_shap_ci95_high,mean_abs_shap_n
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,Sex,linear_logit_attribution_fallback,8.333333333333334,0.5773502691896257,7.680000000000001,8.986666666666668,3,0.013918324636835967,0.0008646807815452333,0.012939846220139023,0.014896803053532911,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,CholCheck,linear_logit_attribution_fallback,10.0,1.0,8.868393472388334,11.131606527611666,3,0.010295704113879667,0.0024705497526205707,0.0075000138870248406,0.013091394340734494,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,Income,linear_logit_attribution_fallback,10.333333333333334,0.5773502691896257,9.68,10.986666666666668,3,0.009257143200255733,0.0004327537716452722,0.008767436207413375,0.009746850193098091,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,Smoker,linear_logit_attribution_fallback,12.333333333333334,0.5773502691896257,11.68,12.986666666666668,3,0.004912563608314401,0.0006073907148479692,0.004225236310581722,0.005599890906047079,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,Education,linear_logit_attribution_fallback,12.666666666666666,0.5773502691896257,12.013333333333332,13.32,3,0.004848666242538034,0.0005467967205649684,0.004229907504270063,0.005467424980806004,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,Fruits,linear_logit_attribution_fallback,14.333333333333334,0.5773502691896257,13.68,14.986666666666668,3,0.004499659485506066,0.0003919296630283857,0.0040561493204585046,0.004943169650553628,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,PhysActivity,linear_logit_attribution_fallback,14.666666666666666,0.5773502691896257,14.013333333333332,15.32,3,0.0040443638658302665,0.0002471396991144231,0.003764698969080402,0.004324028762580131,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,Veggies,linear_logit_attribution_fallback,17.0,1.7320508075688772,15.04,18.96,3,0.0035927791870680333,0.00032795181477909575,0.0032216667727219166,0.00396389160141415,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,PhysHlth,linear_logit_attribution_fallback,17.666666666666668,0.5773502691896258,17.013333333333335,18.32,3,0.0033013271228244,0.0005034932487282548,0.0027315708759551027,0.0038710833696936975,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,MentHlth,linear_logit_attribution_fallback,18.0,1.7320508075688772,16.04,19.96,3,0.0033375090685057,8.460764676266163e-05,0.00324176650314321,0.00343325163386819,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,Stroke,linear_logit_attribution_fallback,19.0,2.6457513110645907,16.006050545962186,21.993949454037814,3,0.002840534961561933,0.0010306098731911297,0.0016742901016378188,0.004006779821486047,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,AnyHealthcare,linear_logit_attribution_fallback,19.333333333333332,1.5275252316519465,17.604775810104467,21.061890856562197,3,0.0025501169831017665,0.0009338992709595226,0.0014933104719521942,0.003606923494251339,3
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,NoDocbcCost,linear_logit_attribution_fallback,20.0,1.0,18.868393472388334,21.131606527611666,3,0.002497706393306,0.00017926145659666172,0.002294852958872042,0.0027005598277399577,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.4426759817171633,0.03922695935062935,0.39828649845763364,0.487065464976693,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.45100219902340016,0.010723239028631523,0.43886771174146055,0.4631366863053398,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,2,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.4413198472783018,0.026847940071539334,0.41093854304042104,0.4717011515161826,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.4437865157089431,0.03895293253008314,0.3997071229882842,0.48786590842960204,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.44194381461076504,0.03935379515310973,0.39741080312921373,0.48647682609231635,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.4501802486801647,0.010557295217168595,0.4382335444984933,0.46212695286183614,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,2,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.44060823608647,0.027253194013244494,0.40976834384281535,0.4714481283301246,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.4430337753385234,0.0390450646669369,0.398850125290398,0.4872174253866488,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.5181639686257792,0.11357644320123438,0.3896401241163467,0.6466878131352116,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.42090563877018744,0.06388617631643703,0.3486116246263574,0.49319965291401746,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,2,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.4248622960716955,0.06831797739090721,0.3475532269029187,0.5021713652404723,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.43641821367831407,0.031956618755503284,0.40025589529418915,0.472580532062439,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.0,0.0,1.0,1.0,3,0.5162214072255489,0.11169479096632047,0.38982685266784,0.6426159617832577,3
