dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,bin,lower,upper,count_mean,count_std,count_ci95_low,count_ci95_high,count_n,avg_predicted_risk_mean,avg_predicted_risk_std,avg_predicted_risk_ci95_low,avg_predicted_risk_ci95_high,avg_predicted_risk_n,observed_event_rate_mean,observed_event_rate_std,observed_event_rate_ci95_low,observed_event_rate_ci95_high,observed_event_rate_n
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,2,0.1,0.2,10190.333333333334,629.104389853809,9478.434699225609,10902.23196744106,3,0.13859501699696686,0.0004735941752266046,0.13805909473684158,0.13913093925709213,3,0.20425498976294143,0.007277955782493652,0.19601920749180254,0.21249077203408032,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,3,0.2,0.3,3561.3333333333335,124.13030787576955,3420.866666666667,3701.8,3,0.24375716251589422,0.0005636240820080277,0.2431193618255748,0.24439496320621362,3,0.3193762869707583,0.012665347943600795,0.30504409656330667,0.33370847737820997,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,4,0.3,0.4,1878.0,140.77997016621364,1718.692466802937,2037.307533197063,3,0.34586460984447354,0.0004612163759694849,0.3453426943827851,0.346386525306162,3,0.3840013329353024,0.016255736857415947,0.36560623499631295,0.4023964308742919,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,5,0.4,0.5,1152.3333333333333,119.09799886368089,1017.5612603937052,1287.1054062729613,3,0.44629948986776263,0.0002715610173680709,0.4459921896478641,0.4466067900876612,3,0.4234891231446651,0.008211290594458784,0.41419717310785925,0.4327810731814709,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,6,0.5,0.6000000000000001,850.6666666666666,87.93368713600796,751.160332306598,950.1730010267353,3,0.5473991560418838,0.0011314524756958824,0.546118797034704,0.5486795150490636,3,0.4910262148206023,0.02079385909371803,0.46749574813591377,0.5145566815052909,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,7,0.6000000000000001,0.7000000000000001,647.6666666666666,72.56950691119054,565.5465389404035,729.7867943929298,3,0.6476787337003053,0.0009178081301928475,0.646640136029084,0.6487173313715265,3,0.5040074622250009,0.008067443939763396,0.4948782900016235,0.5131366344483783,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,8,0.7000000000000001,0.8,454.6666666666667,47.258156262526086,401.1890285571,508.14430477623335,3,0.7479675458021928,0.0006006694599085666,0.7472878243204233,0.7486472672839624,3,0.5551477998625015,0.013664450761483577,0.5396850181845785,0.5706105815404245,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,9,0.8,0.9,290.3333333333333,18.230011885167087,269.70413288564,310.96253378102665,3,0.8441249507000937,0.0026423795995434893,0.8411348166968224,0.847115084703365,3,0.5968789063920777,0.025289973935107925,0.5682606068039807,0.6254972059801748,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,10,0.9,1.0,133.66666666666666,54.84827557301445,71.6,195.73333333333332,3,0.9367739706199064,0.006442595632009417,0.9294834873479622,0.9440644538918507,3,0.5412371559784583,0.01619526208249733,0.5229104916895226,0.559563820267394,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,1,0.0,0.1,31442.666666666668,3568.8655527118603,27404.11511104951,35481.218222283824,3,0.040767051397850605,0.002607418450048613,0.037816479659560504,0.04371762313614071,3,0.0445171372250338,0.009682793470771374,0.033560024927993294,0.05547424952207431,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,2,0.1,0.2,10018.0,450.96230441135543,9507.68811262131,10528.31188737869,3,0.1434325462771279,0.0007160832275565293,0.1426222218225117,0.1442428707317441,3,0.2047976214996757,0.047638673759351914,0.15088938730683046,0.2587058556925209,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,3,0.2,0.3,4684.333333333333,877.9136252122604,3690.880544363917,5677.786122302749,3,0.24401356528098814,0.001877856958682244,0.24188857008862233,0.24613856047335395,3,0.3293900639790844,0.060376997536269864,0.2610670594494479,0.39771306850872085,3
