run_id,dataset,seed,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,experiment_track,client_id,rank,feature,mean_abs_shap,method
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,5,Age,0.0614392700349074,linear_logit_attribution_fallback
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,6,DiffWalk,0.0301019085110563,linear_logit_attribution_fallback
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,7,Income,0.009898699361648,linear_logit_attribution_fallback
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,8,HeartDiseaseorAttack,0.00955167181254,linear_logit_attribution_fallback
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,9,HvyAlcoholConsump,0.0085198968388732,linear_logit_attribution_fallback
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,10,Sex,0.007367432006434,linear_logit_attribution_fallback
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,11,CholCheck,0.0022018131537386,linear_logit_attribution_fallback
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,12,Education,0.0017020457573047,linear_logit_attribution_fallback
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,13,Stroke,0.000852658646488,linear_logit_attribution_fallback
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,14,MentHlth,0.0006689532792328,linear_logit_attribution_fallback
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,15,PhysActivity,0.0004315595363836,linear_logit_attribution_fallback
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,16,PhysHlth,0.000417851513406,linear_logit_attribution_fallback
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,17,Smoker,0.0003627303916222,linear_logit_attribution_fallback
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,18,Fruits,0.0003524939540968,linear_logit_attribution_fallback
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,19,Veggies,0.0001047211381705,linear_logit_attribution_fallback
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,20,AnyHealthcare,6.039198948820274e-05,linear_logit_attribution_fallback
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,audit,global,21,NoDocbcCost,0.0,linear_logit_attribution_fallback
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,1,GenHlth,0.4763565770410689,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,2,HighBP,0.3552887165207503,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,3,Age,0.3079353973016013,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,4,HighChol,0.2915631732712629,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,5,BMI,0.2861816534908896,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,6,Sex,0.1285581661823151,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,7,HvyAlcoholConsump,0.1114880022625466,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,8,Income,0.0871608914895286,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,9,CholCheck,0.0637864887948936,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,10,PhysHlth,0.0458815310871466,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,11,DiffWalk,0.0373536970662077,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,12,HeartDiseaseorAttack,0.0301246554858864,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,13,Education,0.0280388301446171,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,14,Fruits,0.0229069371257139,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,15,PhysActivity,0.0227270387032826,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,16,MentHlth,0.021228657316335,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,17,AnyHealthcare,0.009307520496589,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,18,NoDocbcCost,0.0090928173356633,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,19,Stroke,0.007536144105078,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,20,Smoker,0.0032605436509155,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,21,Veggies,0.0001787320955872,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,1,GenHlth,0.4771521674529028,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,2,HighBP,0.3597904360994113,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,3,Age,0.3128449988930229,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,4,HighChol,0.3100982569970101,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,5,BMI,0.2865040514928794,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,6,Sex,0.1337828234086112,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,7,HvyAlcoholConsump,0.1129739546739754,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,8,Income,0.0940814514490413,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,9,CholCheck,0.0652310047443213,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,10,Education,0.0418110057300665,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,11,PhysHlth,0.0402305166932764,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,12,HeartDiseaseorAttack,0.0314093418826582,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,13,MentHlth,0.0299247823535183,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,14,PhysActivity,0.0296228026838015,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,15,DiffWalk,0.027091711810528,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,16,Fruits,0.0181782019838973,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,17,AnyHealthcare,0.0119576458423914,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,18,NoDocbcCost,0.0079199362904733,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,19,Smoker,0.0075806575758587,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,20,Stroke,0.0052162062189367,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,0,21,Veggies,0.0017177976382425,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,1,GenHlth,0.4585279247722854,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,2,HighBP,0.365420942565643,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,3,Age,0.2970920245383459,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,4,HighChol,0.2950121115779647,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,5,BMI,0.2827797630550016,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,6,Sex,0.1514599155260843,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,7,CholCheck,0.1323695029934562,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,8,HvyAlcoholConsump,0.0955439619090467,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,9,Income,0.0942203483139863,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,10,DiffWalk,0.0458746318431318,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,11,HeartDiseaseorAttack,0.044850596802296,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,12,PhysHlth,0.0399197277244793,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,13,MentHlth,0.026273049834736,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,14,Fruits,0.0202020168906823,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,15,Education,0.0193377553562134,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,16,AnyHealthcare,0.017126431927145,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,17,PhysActivity,0.01334553029049,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,18,Veggies,0.0125176321877007,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,19,Stroke,0.0125101598954285,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,20,NoDocbcCost,0.0102329083921338,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,1,21,Smoker,0.0033177441227623,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,1,GenHlth,0.4745126153433204,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,2,HighBP,0.362555197230403,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,3,Age,0.2929957657058119,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,4,HighChol,0.2805310456524079,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,5,BMI,0.2627585127337279,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,6,Sex,0.1256897356305947,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,7,CholCheck,0.0740036410945057,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,8,Income,0.0723649217948379,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,9,HvyAlcoholConsump,0.0597670329888897,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,10,PhysHlth,0.0380965236445226,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,11,DiffWalk,0.034477494514781,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,12,HeartDiseaseorAttack,0.0330568098363525,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,13,Education,0.0244032829913602,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,14,PhysActivity,0.0232111952783048,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,15,NoDocbcCost,0.0206237534797751,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,16,Fruits,0.0170099138397775,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,17,MentHlth,0.0158582956736367,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,18,AnyHealthcare,0.0113940457940143,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,19,Veggies,0.0072186776929168,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,20,Stroke,0.0007254307015597,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,2,21,Smoker,0.0005889902612434,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,1,GenHlth,0.4722688933387375,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,2,HighBP,0.3741761466829761,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,3,BMI,0.3003049478604887,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,4,HighChol,0.2945035267784774,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,5,Age,0.2874034433427225,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,6,Sex,0.1264407837627657,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,7,CholCheck,0.1223687878988499,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,8,Income,0.0983077538320361,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,9,HvyAlcoholConsump,0.0800777333646032,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,10,PhysHlth,0.0572938343500371,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,11,HeartDiseaseorAttack,0.0411147822844433,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,12,DiffWalk,0.0323439546347667,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,13,Fruits,0.0293435696335559,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,14,MentHlth,0.0256572687279638,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,15,PhysActivity,0.0232789617307099,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,16,Education,0.0206687752241777,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,17,Stroke,0.0157993977893706,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,18,AnyHealthcare,0.0108729324148793,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,19,Smoker,0.0055743586351056,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,20,Veggies,0.0050404247538581,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,3,21,NoDocbcCost,0.0014033618616177,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,1,GenHlth,0.4678298095368382,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,2,HighBP,0.3691204139157393,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,3,Age,0.3024960118142206,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,4,HighChol,0.2795929427316137,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,5,BMI,0.2747902730164871,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,6,CholCheck,0.152396880645905,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,7,Sex,0.1304698440635621,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,8,HvyAlcoholConsump,0.0952111978436002,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,9,Income,0.0858644180735829,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,10,PhysHlth,0.04833665634649,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,11,HeartDiseaseorAttack,0.0452353815654271,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,12,DiffWalk,0.040633679379519,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,13,Education,0.0303562868714788,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,14,Fruits,0.0252548640691826,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,15,PhysActivity,0.02007276560852,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,16,Smoker,0.0118281243284529,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,17,Stroke,0.0116238228733334,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,18,MentHlth,0.0099468572162562,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,19,NoDocbcCost,0.0071187934248134,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,20,AnyHealthcare,0.0055603350905494,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,4,21,Veggies,0.0003151752117087,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,1,GenHlth,0.4763126712290623,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,2,HighBP,0.3553193074021972,shap
cdc_seed42_c5_iid_a0p5_calib_f1_optimal,cdc,42,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,3,Age,0.3078878698317684,shap
