dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,group_feature,group_value,count_mean,count_std,count_ci95_low,count_ci95_high,count_n,selection_rate_mean,selection_rate_std,selection_rate_ci95_low,selection_rate_ci95_high,selection_rate_n,true_positive_rate_mean,true_positive_rate_std,true_positive_rate_ci95_low,true_positive_rate_ci95_high,true_positive_rate_n,false_positive_rate_mean,false_positive_rate_std,false_positive_rate_ci95_low,false_positive_rate_ci95_high,false_positive_rate_n,demographic_parity_difference_mean,demographic_parity_difference_std,demographic_parity_difference_ci95_low,demographic_parity_difference_ci95_high,demographic_parity_difference_n,equalized_odds_difference_mean,equalized_odds_difference_std,equalized_odds_difference_ci95_low,equalized_odds_difference_ci95_high,equalized_odds_difference_n
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,age_group,under_40,7640.333333333333,100.40584312346236,7526.71342584447,7753.953240822196,3,0.028419190258004767,0.002109818554291097,0.026031705809892752,0.030806674706116782,3,0.2622750482695822,0.004512324226905672,0.25716887271971545,0.26738122381944895,3,0.020787572880867435,0.0028347627820687013,0.017579736812447885,0.023995408949286985,3,0.3050230071147901,0.024671029028598166,0.2771051096231315,0.33294090460644865,3,0.3768987316110237,0.04037982188078327,0.33120466158693296,0.4225928016351145,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,bmi_category,healthy,17182.666666666668,43.10839052125854,17133.88493055798,17231.448402775357,3,0.08526553711731277,0.012002765521109671,0.07168312930423282,0.09884794493039273,3,0.3623560721377099,0.03674285500994065,0.320777617565372,0.40393452671004776,3,0.06682197356137749,0.010180031807869161,0.05530218311629836,0.07834176400645664,3,0.33257216304183795,0.015431949882792046,0.31510926782069437,0.35003505826298154,3,0.3780993511253407,0.023632835490237963,0.35135628021861476,0.40484242203206666,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,bmi_category,obese,14725.0,81.68231142664855,14632.567763199195,14817.432236800805,3,0.4178377001591507,0.027058778133528926,0.38721781019405355,0.4484575901242479,3,0.7176330997499983,0.03248310543304361,0.6808750056048682,0.7543911938951284,3,0.3194685648334468,0.023656792670879195,0.2926983838247241,0.34623874584216957,3,0.33257216304183795,0.015431949882792046,0.31510926782069437,0.35003505826298154,3,0.3780993511253407,0.023632835490237963,0.35135628021861476,0.40484242203206666,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,bmi_category,overweight,18207.333333333332,28.219378684395824,18175.400100208924,18239.26656645774,3,0.1817234584578944,0.01947376902101162,0.1596868143165158,0.203760102599273,3,0.479098253778313,0.03515021338192308,0.4393220428683859,0.5188744646882402,3,0.13818283950604868,0.018138120190369103,0.11765762430002204,0.15870805471207533,3,0.33257216304183795,0.015431949882792046,0.31510926782069437,0.35003505826298154,3,0.3780993511253407,0.023632835490237963,0.35135628021861476,0.40484242203206666,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,bmi_category,underweight,621.0,58.0,555.3668213985234,686.6331786014766,3,0.09749676491074606,0.012322413945558395,0.08355264085401914,0.11144088896747298,3,0.35515970515970513,0.08279524109023138,0.2614680698868176,0.44885134043259267,3,0.0828996362356615,0.011442687830800928,0.0699510159929046,0.09584825647841841,3,0.33257216304183795,0.015431949882792046,0.31510926782069437,0.35003505826298154,3,0.3780993511253407,0.023632835490237963,0.35135628021861476,0.40484242203206666,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,sex,female,28471.333333333332,60.00277771348034,28403.433798397928,28539.232868268737,3,0.1974108241624923,0.014229039490330588,0.18130915019359004,0.21351249813139458,3,0.580944558505558,0.028993990985208683,0.5481347690451821,0.613754347965934,3,0.14056617284666229,0.011660997115414405,0.12737051239239852,0.15376183330092605,3,0.04357255110705157,0.009989908058187514,0.03226790593816619,0.05487719627593695,3,0.03828265631146754,0.009886831238898228,0.02709465354413536,0.04947065907879972,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,sex,male,22264.666666666668,60.00277771348034,22196.767131731263,22332.566201602072,3,0.24098337526954386,0.02417196828791795,0.2136302181697137,0.268336532369374,3,0.5865189834013939,0.04217101543673301,0.5387979870571744,0.6342399797456133,3,0.17884882915812986,0.021516993569771267,0.15450005877999845,0.20319759953626126,3,0.04357255110705157,0.009989908058187514,0.03226790593816619,0.05487719627593695,3,0.03828265631146754,0.009886831238898228,0.02709465354413536,0.04947065907879972,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,age_group,40_59,18604.0,234.07904647789388,18339.1146230285,18868.8853769715,3,0.13779116697089686,0.014294886833094267,0.12161497971909732,0.1539673542226964,3,0.4852829130766711,0.03528684485509839,0.4453520890998216,0.5252137370535206,3,0.09536384696192779,0.011323555832930408,0.08255003726560858,0.108177656658247,3,0.3018078357500817,0.025638912346019317,0.2727946751784629,0.3308209963217005,3,0.3811549149526025,0.0396709925256352,0.33626296085376006,0.42604686905144495,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,age_group,60_plus,24491.666666666668,180.11200219122915,24287.850749285866,24695.48258404747,3,0.32948265560216194,0.02804309047172103,0.2977489113699579,0.361216399834366,3,0.6339832695649648,0.037479768189697255,0.5915709192281312,0.6763956199017983,3,0.2552068008375929,0.02609767116889824,0.22567450578740486,0.28473909588778096,3,0.3018078357500817,0.025638912346019317,0.2727946751784629,0.3308209963217005,3,0.3811549149526025,0.0396709925256352,0.33626296085376006,0.42604686905144495,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,age_group,under_40,7640.333333333333,100.40584312346236,7526.71342584447,7753.953240822196,3,0.02767481985208033,0.002430427878407164,0.02492453179998541,0.03042510790417525,3,0.25282835461236225,0.019437035850326065,0.2308332779667113,0.27482343125801323,3,0.020335016302417134,0.002853928805306718,0.017105491836993086,0.02356454076784118,3,0.3018078357500817,0.025638912346019317,0.2727946751784629,0.3308209963217005,3,0.3811549149526025,0.0396709925256352,0.33626296085376006,0.42604686905144495,3
