dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,client_id,feature,method,rank_mean,rank_std,rank_ci95_low,rank_ci95_high,rank_n,contribution_mean,contribution_std,contribution_ci95_low,contribution_ci95_high,contribution_n
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,GenHlth,linear_shap_approximation,3.6666666666666665,0.5773502691896258,3.013333333333333,4.32,3,-0.07499773708937525,0.28796490479508935,-0.4008607030785704,0.25086522889981994,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,HighChol,linear_shap_approximation,3.6666666666666665,0.5773502691896258,3.013333333333333,4.32,3,-0.056027128693851735,0.2885528443504768,-0.3825554109217645,0.270501153534061,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,HighChol,linear_shap_approximation,3.6666666666666665,0.5773502691896258,3.013333333333333,4.32,3,-0.0554619260301566,0.2892184402783009,-0.3827434009547468,0.2718195488944336,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.333333333333333,0.5773502691896258,4.68,5.986666666666666,3,0.13704748540825237,0.021226416227579946,0.1130275342473207,0.16106743656918404,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.333333333333333,0.5773502691896258,4.68,5.986666666666666,3,0.1368376721864019,0.021187584329086476,0.11286166345528498,0.1608136809175188,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.333333333333333,0.5773502691896258,4.68,5.986666666666666,3,0.14221790425485736,0.011028040360927768,0.1297385017956666,0.15469730671404813,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.333333333333333,0.5773502691896258,4.68,5.986666666666666,3,0.1419233372695177,0.011362373792473764,0.12906560091679065,0.15478107362224475,3
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.333333333333333,0.5773502691896258,4.68,5.986666666666666,3,0.13468330152192454,0.015739808753177726,0.11687203119346938,0.1524945718503797,3
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.333333333333333,0.5773502691896258,4.68,5.986666666666666,3,0.13585340845882002,0.015843839810338288,0.11792441590700763,0.15378240101063242,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.333333333333333,0.5773502691896258,4.68,5.986666666666666,3,0.12308851645829215,0.010421410181507211,0.11129558066997991,0.1348814522466044,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,Sex,linear_shap_approximation,5.333333333333333,0.5773502691896258,4.68,5.986666666666666,3,0.12307158841822859,0.01065472964154396,0.11101462680591993,0.13512855003053725,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,Income,linear_shap_approximation,6.333333333333333,0.5773502691896258,5.68,6.986666666666666,3,-0.08504495127999623,0.028014447823354903,-0.11674628330434109,-0.05334361925565138,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,Income,linear_shap_approximation,6.333333333333333,0.5773502691896258,5.68,6.986666666666666,3,-0.08500825300352743,0.02799800675613753,-0.11669098020888821,-0.05332552579816666,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,Income,linear_shap_approximation,6.333333333333333,0.5773502691896258,5.68,6.986666666666666,3,-0.0897239145171048,0.0336738599120659,-0.1278294742034794,-0.05161835483073021,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,Income,linear_shap_approximation,6.333333333333333,0.5773502691896258,5.68,6.986666666666666,3,-0.08976367454954516,0.03388958819560789,-0.12811335376976632,-0.051413995329323996,3
