dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,round,client_left,client_right,top_k,spearman_top_feature_stability_mean,spearman_top_feature_stability_std,spearman_top_feature_stability_ci95_low,spearman_top_feature_stability_ci95_high,spearman_top_feature_stability_n,spearman_rank_correlation_mean,spearman_rank_correlation_std,spearman_rank_correlation_ci95_low,spearman_rank_correlation_ci95_high,spearman_rank_correlation_n,top_k_overlap_mean,top_k_overlap_std,top_k_overlap_ci95_low,top_k_overlap_ci95_high,top_k_overlap_n
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,6.0,,,,0.9854545454545454,0.011073285063528388,0.9757483831451226,0.9951607077639681,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,7.0,,,,0.9919480519480519,0.003939156074831887,0.9884952294111882,0.9954008744849157,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,8.0,,,,0.9961038961038963,0.003673281980189927,0.9928841224862702,0.9993236697215223,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,9.0,,,,0.995064935064935,0.005063269789511175,0.9906267834133299,0.9995030867165401,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,10.0,,,,0.9937662337662339,0.0033616049624792836,0.9908196571000689,0.9967128104323988,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,11.0,,,,0.9974025974025975,0.0015905777550540348,0.996008394528948,0.9987968002762471,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,12.0,,,,0.9971428571428571,0.0032337401553216736,0.99430835892178,0.9999773553639342,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,13.0,,,,0.9981818181818183,0.002845311987039924,0.9956877922618935,1.0006758441017432,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,14.0,,,,0.9987012987012989,0.0012987012987011881,0.9975629368218445,0.9998396605807532,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,15.0,,,,0.9981818181818183,0.0017423906318179854,0.9966545454545456,0.999709090909091,5,,0.0,,,0,,0.0,,,0
