dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,bin,lower,upper,count_mean,count_std,count_ci95_low,count_ci95_high,count_n,avg_predicted_risk_mean,avg_predicted_risk_std,avg_predicted_risk_ci95_low,avg_predicted_risk_ci95_high,avg_predicted_risk_n,observed_event_rate_mean,observed_event_rate_std,observed_event_rate_ci95_low,observed_event_rate_ci95_high,observed_event_rate_n
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,isotonic,calib_f1_optimal,8,0.7000000000000001,0.8,81.46666666666667,114.6459560477178,23.44780787824243,139.4855254550909,15,0.7465457405013217,0.023956494029796854,0.7329910779899177,0.7601004030127257,12,0.7610218547605722,0.15226975776162105,0.6748671288401233,0.847176580681021,12
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,isotonic,calib_f1_optimal,9,0.8,0.9,65.93333333333334,72.78880081310258,29.097117723631456,102.76954894303522,15,0.8372357246906124,0.029004339830538618,0.8214687859551371,0.8530026634260877,13,0.7884016659898568,0.15221588766925961,0.7056561668862958,0.8711471650934178,13
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,isotonic,calib_f1_optimal,10,0.9,1.0,15.333333333333334,22.32124761831415,4.0372234818057855,26.629443184860882,15,0.9872387309086346,0.01732109522554325,0.9774383986973305,0.9970390631199386,12,0.7699909585522794,0.14335737182108527,0.688878889685283,0.8511030274192758,12
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,isotonic,fixed_0p5,1,0.0,0.1,27301.333333333332,1509.2905933709703,26537.526908525462,28065.139758141202,15,0.03088204120278987,0.0040096679343726745,0.02885286925732663,0.03291121314825311,15,0.03172725986003818,0.003538797312145019,0.02993638132744746,0.0335181383926289,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,isotonic,fixed_0p5,2,0.1,0.2,10060.133333333333,1934.7664630819572,9081.00641006524,11039.260256601427,15,0.14530053269247814,0.008787979957888319,0.1408532012227139,0.1497478641622424,15,0.1441230244770419,0.007156167286156032,0.14050150415870621,0.14774454479537757,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,isotonic,fixed_0p5,3,0.2,0.3,5795.333333333333,1431.789722523461,5070.747760587704,6519.918906078962,15,0.25029838133750676,0.012371497661902832,0.24403753969431347,0.25655922298070005,15,0.2567573125173214,0.014894014044650397,0.249219901452515,0.26429472358212786,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,isotonic,fixed_0p5,4,0.3,0.4,3331.0666666666666,1040.3878031543722,2804.5577943320104,3857.575539001323,15,0.35061692293831276,0.013830279761598879,0.34361783569481136,0.35761601018181416,15,0.34732362359118774,0.019528414823105394,0.33744088214052603,0.35720636504184944,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,isotonic,fixed_0p5,5,0.4,0.5,2362.9333333333334,816.7011576778748,1949.6255222847424,2776.241144381924,15,0.44787571482476346,0.018894188037735724,0.43831393641168925,0.45743749323783767,15,0.4450393372991381,0.012952392541402883,0.4384845222865692,0.45159415231170696,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,isotonic,fixed_0p5,6,0.5,0.6000000000000001,1317.5333333333333,501.5588366948255,1063.7095411694693,1571.3571254971973,15,0.5395388419266698,0.01858940041798831,0.5301313073306494,0.5489463765226902,15,0.5366501010689515,0.019777055152473005,0.5266415302505911,0.5466586718873119,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,isotonic,fixed_0p5,7,0.6000000000000001,0.7000000000000001,404.93333333333334,239.9295928471716,283.51220653170225,526.3544601349645,15,0.6491185705741676,0.01676047767709811,0.6406365985875643,0.6576005425607708,15,0.6233209360028394,0.03026013818787992,0.6080071931987752,0.6386346788069037,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,isotonic,fixed_0p5,8,0.7000000000000001,0.8,81.46666666666667,114.6459560477178,23.44780787824243,139.4855254550909,15,0.7465457405013217,0.023956494029796854,0.7329910779899177,0.7601004030127257,12,0.7610218547605722,0.15226975776162105,0.6748671288401233,0.847176580681021,12
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,isotonic,fixed_0p5,9,0.8,0.9,65.93333333333334,72.78880081310258,29.097117723631456,102.76954894303522,15,0.8372357246906124,0.029004339830538618,0.8214687859551371,0.8530026634260877,13,0.7884016659898568,0.15221588766925961,0.7056561668862958,0.8711471650934178,13
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,isotonic,fixed_0p5,10,0.9,1.0,15.333333333333334,22.32124761831415,4.0372234818057855,26.629443184860882,15,0.9872387309086346,0.01732109522554325,0.9774383986973305,0.9970390631199386,12,0.7699909585522794,0.14335737182108527,0.688878889685283,0.8511030274192758,12
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,none,calib_f1_optimal,1,0.0,0.1,28455.266666666666,269.86437510790665,28318.696449877727,28591.836883455606,15,0.04019394994549972,0.0006695607597261468,0.03985510544973179,0.04053279444126765,15,0.03435464849824796,0.0010338727676079864,0.03383143668880499,0.034877860307690925,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,none,calib_f1_optimal,2,0.1,0.2,9450.066666666668,223.3311016235333,9337.045535395662,9563.087797937673,15,0.14377029856753154,0.0004029076025564573,0.14356639918805603,0.14397419794700705,15,0.1530624754072839,0.0031959365219138866,0.15144510837442918,0.15467984244013863,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,none,calib_f1_optimal,3,0.2,0.3,5314.2,183.2906357205876,5221.44214025755,5406.95785974245,15,0.24615622685773136,0.0006735303258716835,0.2458153734843232,0.24649708023113953,15,0.2619442485704043,0.007313893476033205,0.2582429077869324,0.2656455893538763,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,none,calib_f1_optimal,4,0.3,0.4,3292.5333333333333,181.54529803356306,3200.65873632681,3384.4079303398566,15,0.3454633353309435,0.0010115932990031114,0.34495139848825407,0.3459752721736329,15,0.34885992861026965,0.009386348435253164,0.3441097809105354,0.3536100763100039,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,none,calib_f1_optimal,5,0.4,0.5,2244.6,141.6644929805227,2172.9078749838354,2316.2921250161644,15,0.4467712121750266,0.0018855867233869388,0.4458169736339656,0.44772545071608755,15,0.4426189656568575,0.00869500013124241,0.4382186884715906,0.44701924284212435,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,none,calib_f1_optimal,6,0.5,0.6000000000000001,1245.8666666666666,134.74201098324727,1177.677800895845,1314.0555324374882,15,0.5449645391546656,0.0018228491445455208,0.544042050209081,0.5458870281002501,15,0.5223607920299618,0.017550565516431218,0.5134789804296381,0.5312426036302854,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,none,calib_f1_optimal,7,0.6000000000000001,0.7000000000000001,639.2666666666667,93.33156460909115,592.0343782002184,686.4989551331149,15,0.6404695498437956,0.0027144675369304367,0.6390958397353869,0.6418432599522043,15,0.617738320795753,0.018740943019479015,0.6082540950620822,0.6272225465294238,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,none,calib_f1_optimal,8,0.7000000000000001,0.8,93.53333333333333,42.56401341620922,71.99297055912629,115.07369610754037,15,0.7251496010800353,0.00686631545425745,0.721674766027227,0.7286244361328437,15,0.7108968141618683,0.07067554300863443,0.6751300545571384,0.7466635737665983,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,none,calib_f1_optimal,9,0.8,0.9,0.6666666666666666,0.9759000729485332,0.1727930886012764,1.160540244732057,15,0.8166268225711115,0.008605964390860978,0.8097406168804022,0.8235130282618208,6,0.6944444444444443,0.4002314145406195,0.37419261452320673,1.014696274365682,6
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,none,calib_f1_optimal,10,0.9,1.0,0.0,0.0,0.0,0.0,15,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,none,fixed_0p5,1,0.0,0.1,28455.266666666666,269.86437510790665,28318.696449877727,28591.836883455606,15,0.04019394994549972,0.0006695607597261468,0.03985510544973179,0.04053279444126765,15,0.03435464849824796,0.0010338727676079864,0.03383143668880499,0.034877860307690925,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,none,fixed_0p5,2,0.1,0.2,9450.066666666668,223.3311016235333,9337.045535395662,9563.087797937673,15,0.14377029856753154,0.0004029076025564573,0.14356639918805603,0.14397419794700705,15,0.1530624754072839,0.0031959365219138866,0.15144510837442918,0.15467984244013863,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,none,fixed_0p5,3,0.2,0.3,5314.2,183.2906357205876,5221.44214025755,5406.95785974245,15,0.24615622685773136,0.0006735303258716835,0.2458153734843232,0.24649708023113953,15,0.2619442485704043,0.007313893476033205,0.2582429077869324,0.2656455893538763,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,none,fixed_0p5,4,0.3,0.4,3292.5333333333333,181.54529803356306,3200.65873632681,3384.4079303398566,15,0.3454633353309435,0.0010115932990031114,0.34495139848825407,0.3459752721736329,15,0.34885992861026965,0.009386348435253164,0.3441097809105354,0.3536100763100039,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,none,fixed_0p5,5,0.4,0.5,2244.6,141.6644929805227,2172.9078749838354,2316.2921250161644,15,0.4467712121750266,0.0018855867233869388,0.4458169736339656,0.44772545071608755,15,0.4426189656568575,0.00869500013124241,0.4382186884715906,0.44701924284212435,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,none,fixed_0p5,6,0.5,0.6000000000000001,1245.8666666666666,134.74201098324727,1177.677800895845,1314.0555324374882,15,0.5449645391546656,0.0018228491445455208,0.544042050209081,0.5458870281002501,15,0.5223607920299618,0.017550565516431218,0.5134789804296381,0.5312426036302854,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,none,fixed_0p5,7,0.6000000000000001,0.7000000000000001,639.2666666666667,93.33156460909115,592.0343782002184,686.4989551331149,15,0.6404695498437956,0.0027144675369304367,0.6390958397353869,0.6418432599522043,15,0.617738320795753,0.018740943019479015,0.6082540950620822,0.6272225465294238,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,none,fixed_0p5,8,0.7000000000000001,0.8,93.53333333333333,42.56401341620922,71.99297055912629,115.07369610754037,15,0.7251496010800353,0.00686631545425745,0.721674766027227,0.7286244361328437,15,0.7108968141618683,0.07067554300863443,0.6751300545571384,0.7466635737665983,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,none,fixed_0p5,9,0.8,0.9,0.6666666666666666,0.9759000729485332,0.1727930886012764,1.160540244732057,15,0.8166268225711115,0.008605964390860978,0.8097406168804022,0.8235130282618208,6,0.6944444444444443,0.4002314145406195,0.37419261452320673,1.014696274365682,6
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,none,fixed_0p5,10,0.9,1.0,0.0,0.0,0.0,0.0,15,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,sigmoid,calib_f1_optimal,1,0.0,0.1,32469.6,332.7166963048293,32301.222120090948,32637.97787990905,15,0.061293602442804906,0.0015488070277769924,0.06050979794299585,0.06207740694261396,15,0.04556415262930107,0.0010001720436812358,0.04505799573928117,0.04607030951932098,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,sigmoid,calib_f1_optimal,2,0.1,0.2,8726.533333333333,380.86796862404896,8533.78754752092,8919.279119145745,15,0.13953459597623719,0.0005259740824488665,0.139268416364954,0.13980077558752038,15,0.19998990840534378,0.00512279818752425,0.19739741482868542,0.20258240198200214,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,sigmoid,calib_f1_optimal,3,0.2,0.3,3487.6,138.3467692843912,3417.5868748305006,3557.613125169499,15,0.24480004175738967,0.001172490416059303,0.2442066797390049,0.24539340377577445,15,0.30800112779154315,0.008679693878663106,0.3036085966388237,0.3123936589442626,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,sigmoid,calib_f1_optimal,4,0.3,0.4,1947.2,112.11422746467106,1890.462372649772,2003.937627350228,15,0.3460389506395677,0.0009123337148704243,0.34557724607714113,0.34650065520199425,15,0.36689674152911994,0.011983318587842866,0.36083234560157956,0.3729611374566603,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,sigmoid,calib_f1_optimal,5,0.4,0.5,1472.2666666666667,98.36191674965808,1422.4886687782644,1522.044664555069,15,0.44835809181674724,0.00170559348243509,0.44749494242343874,0.44922124121005574,15,0.4298067223127605,0.010980724518876158,0.4242497089891497,0.4353637356363713,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,sigmoid,calib_f1_optimal,6,0.5,0.6000000000000001,1072.6666666666667,110.69821695987355,1016.6456395032485,1128.687693830085,15,0.5464364854917878,0.0016662527876446706,0.5455932452369642,0.5472797257466114,15,0.48189354657801015,0.016740731909228028,0.47342156732867574,0.49036552582734455,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,sigmoid,calib_f1_optimal,7,0.6000000000000001,0.7000000000000001,769.8666666666667,99.39450018319255,719.566109461889,820.1672238714443,15,0.6475533926313802,0.0012011968906198139,0.6469455031324697,0.6481612821302908,15,0.5346273135905106,0.02153348319906428,0.523729867539911,0.5455247596411102,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,sigmoid,calib_f1_optimal,8,0.7000000000000001,0.8,610.2,82.71137423940813,568.3422694037689,652.0577305962312,15,0.7459411994345163,0.002534515802328265,0.744658557468749,0.7472238414002836,15,0.609795750494945,0.01631314543827011,0.6015401598556722,0.6180513411342179,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,sigmoid,calib_f1_optimal,9,0.8,0.9,179.13333333333333,42.31154294830983,157.7207382443572,200.54592842230946,15,0.828615264969799,0.005541149833580038,0.8258110562492911,0.8314194736903069,15,0.6837436447739508,0.04580933507259466,0.6605609226405835,0.706926366907318,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,sigmoid,calib_f1_optimal,10,0.9,1.0,0.9333333333333333,1.486446705914413,0.18108751062789763,1.6855791560387692,15,0.9068933109787937,0.004616350433085155,0.9031994613207149,0.9105871606368724,6,0.8277777777777778,0.2112572593536838,0.658736764418502,0.9968187911370536,6
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,sigmoid,fixed_0p5,1,0.0,0.1,32469.6,332.7166963048293,32301.222120090948,32637.97787990905,15,0.061293602442804906,0.0015488070277769924,0.06050979794299585,0.06207740694261396,15,0.04556415262930107,0.0010001720436812358,0.04505799573928117,0.04607030951932098,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,sigmoid,fixed_0p5,2,0.1,0.2,8726.533333333333,380.86796862404896,8533.78754752092,8919.279119145745,15,0.13953459597623719,0.0005259740824488665,0.139268416364954,0.13980077558752038,15,0.19998990840534378,0.00512279818752425,0.19739741482868542,0.20258240198200214,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,sigmoid,fixed_0p5,3,0.2,0.3,3487.6,138.3467692843912,3417.5868748305006,3557.613125169499,15,0.24480004175738967,0.001172490416059303,0.2442066797390049,0.24539340377577445,15,0.30800112779154315,0.008679693878663106,0.3036085966388237,0.3123936589442626,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,sigmoid,fixed_0p5,4,0.3,0.4,1947.2,112.11422746467106,1890.462372649772,2003.937627350228,15,0.3460389506395677,0.0009123337148704243,0.34557724607714113,0.34650065520199425,15,0.36689674152911994,0.011983318587842866,0.36083234560157956,0.3729611374566603,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,sigmoid,fixed_0p5,5,0.4,0.5,1472.2666666666667,98.36191674965808,1422.4886687782644,1522.044664555069,15,0.44835809181674724,0.00170559348243509,0.44749494242343874,0.44922124121005574,15,0.4298067223127605,0.010980724518876158,0.4242497089891497,0.4353637356363713,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,sigmoid,fixed_0p5,6,0.5,0.6000000000000001,1072.6666666666667,110.69821695987355,1016.6456395032485,1128.687693830085,15,0.5464364854917878,0.0016662527876446706,0.5455932452369642,0.5472797257466114,15,0.48189354657801015,0.016740731909228028,0.47342156732867574,0.49036552582734455,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,sigmoid,fixed_0p5,7,0.6000000000000001,0.7000000000000001,769.8666666666667,99.39450018319255,719.566109461889,820.1672238714443,15,0.6475533926313802,0.0012011968906198139,0.6469455031324697,0.6481612821302908,15,0.5346273135905106,0.02153348319906428,0.523729867539911,0.5455247596411102,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,sigmoid,fixed_0p5,8,0.7000000000000001,0.8,610.2,82.71137423940813,568.3422694037689,652.0577305962312,15,0.7459411994345163,0.002534515802328265,0.744658557468749,0.7472238414002836,15,0.609795750494945,0.01631314543827011,0.6015401598556722,0.6180513411342179,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,sigmoid,fixed_0p5,9,0.8,0.9,179.13333333333333,42.31154294830983,157.7207382443572,200.54592842230946,15,0.828615264969799,0.005541149833580038,0.8258110562492911,0.8314194736903069,15,0.6837436447739508,0.04580933507259466,0.6605609226405835,0.706926366907318,15
cdc,audit,3,iid,0.5,local_only,not_applicable,gradient_boosting,sigmoid,fixed_0p5,10,0.9,1.0,0.9333333333333333,1.486446705914413,0.18108751062789763,1.6855791560387692,15,0.9068933109787937,0.004616350433085155,0.9031994613207149,0.9105871606368724,6,0.8277777777777778,0.2112572593536838,0.658736764418502,0.9968187911370536,6
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,isotonic,calib_f1_optimal,1,0.0,0.1,26818.266666666666,1533.967240601342,26041.972135340373,27594.56119799296,15,0.03114527521947468,0.0035321560292619894,0.029357757639743076,0.03293279279920629,15,0.0319709874424918,0.003807912958741724,0.030043917602017956,0.033898057282965646,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,isotonic,calib_f1_optimal,2,0.1,0.2,10448.266666666666,2231.0315508643935,9319.208922595482,11577.32441073785,15,0.1455531367497111,0.011729015588555259,0.13961743589623857,0.15148883760318363,15,0.14592918043279743,0.012325407602744457,0.13969166357772614,0.15216669728786872,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,isotonic,calib_f1_optimal,3,0.2,0.3,5009.666666666667,1892.6643603535151,4051.846347112362,5967.486986220972,15,0.2449486837626071,0.015425249703503249,0.23714243036147326,0.2527549371637409,15,0.24990245878256306,0.019111139745970188,0.24023088765670686,0.25957402990841927,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,isotonic,calib_f1_optimal,4,0.3,0.4,4167.666666666667,1384.063719975486,3467.2337836261545,4868.09954970718,15,0.3399419884532755,0.017330643745381548,0.33117147262489977,0.34871250428165124,15,0.3393316868732213,0.0196233328566656,0.3294009102700304,0.3492624634764122,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,isotonic,calib_f1_optimal,5,0.4,0.5,2854.733333333333,966.1965539952939,2365.7704133958623,3343.696253270804,15,0.44203423595810537,0.01645186405509956,0.4337084440128414,0.4503600279033693,15,0.4371480977058656,0.025367059555245104,0.4243105943437694,0.4499856010679618,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,isotonic,calib_f1_optimal,6,0.5,0.6000000000000001,1058.2666666666667,573.0059170308637,768.2856631386578,1348.2476701946755,15,0.5450236593156733,0.026940263845766,0.5313900047353075,0.5586573138960391,15,0.5337909259457084,0.017083274527978972,0.525145596213623,0.5424362556777939,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,isotonic,calib_f1_optimal,7,0.6000000000000001,0.7000000000000001,339.8,286.6887809853346,194.71545909137438,484.88454090862564,15,0.6470822229830097,0.026601501491116068,0.6331475043455179,0.6610169416205014,14,0.5749557857747467,0.0276542206079847,0.5604696191408788,0.5894419524086146,14
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,isotonic,calib_f1_optimal,8,0.7000000000000001,0.8,21.6,44.709858292902574,-1.0263101130814825,44.22631011308148,15,0.7409577398919752,0.018733943493404872,0.7293463214167493,0.7525691583672012,10,0.6146214402758476,0.3163474555637003,0.41854725592612874,0.8106956246255665,10
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,isotonic,calib_f1_optimal,9,0.8,0.9,9.333333333333334,22.50925735484551,-2.0579225724529593,20.724589239119627,15,0.8281725481737595,0.022902850943693105,0.8098464506745172,0.8464986456730018,6,0.4376941247096286,0.23182175774606653,0.2521980855769961,0.6231901638422611,6
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,isotonic,calib_f1_optimal,10,0.9,1.0,8.4,11.945112568984618,2.3549389856952923,14.44506101430471,15,0.9904594686074828,0.014300326302629566,0.9815960345370978,0.9993229026778678,10,0.42990998838559813,0.19319429805288665,0.3101669218759054,0.5496530548952909,10
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,isotonic,fixed_0p5,1,0.0,0.1,26818.266666666666,1533.967240601342,26041.972135340373,27594.56119799296,15,0.03114527521947468,0.0035321560292619894,0.029357757639743076,0.03293279279920629,15,0.0319709874424918,0.003807912958741724,0.030043917602017956,0.033898057282965646,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,isotonic,fixed_0p5,2,0.1,0.2,10448.266666666666,2231.0315508643935,9319.208922595482,11577.32441073785,15,0.1455531367497111,0.011729015588555259,0.13961743589623857,0.15148883760318363,15,0.14592918043279743,0.012325407602744457,0.13969166357772614,0.15216669728786872,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,isotonic,fixed_0p5,3,0.2,0.3,5009.666666666667,1892.6643603535151,4051.846347112362,5967.486986220972,15,0.2449486837626071,0.015425249703503249,0.23714243036147326,0.2527549371637409,15,0.24990245878256306,0.019111139745970188,0.24023088765670686,0.25957402990841927,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,isotonic,fixed_0p5,4,0.3,0.4,4167.666666666667,1384.063719975486,3467.2337836261545,4868.09954970718,15,0.3399419884532755,0.017330643745381548,0.33117147262489977,0.34871250428165124,15,0.3393316868732213,0.0196233328566656,0.3294009102700304,0.3492624634764122,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,isotonic,fixed_0p5,5,0.4,0.5,2854.733333333333,966.1965539952939,2365.7704133958623,3343.696253270804,15,0.44203423595810537,0.01645186405509956,0.4337084440128414,0.4503600279033693,15,0.4371480977058656,0.025367059555245104,0.4243105943437694,0.4499856010679618,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,isotonic,fixed_0p5,6,0.5,0.6000000000000001,1058.2666666666667,573.0059170308637,768.2856631386578,1348.2476701946755,15,0.5450236593156733,0.026940263845766,0.5313900047353075,0.5586573138960391,15,0.5337909259457084,0.017083274527978972,0.525145596213623,0.5424362556777939,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,isotonic,fixed_0p5,7,0.6000000000000001,0.7000000000000001,339.8,286.6887809853346,194.71545909137438,484.88454090862564,15,0.6470822229830097,0.026601501491116068,0.6331475043455179,0.6610169416205014,14,0.5749557857747467,0.0276542206079847,0.5604696191408788,0.5894419524086146,14
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,isotonic,fixed_0p5,8,0.7000000000000001,0.8,21.6,44.709858292902574,-1.0263101130814825,44.22631011308148,15,0.7409577398919752,0.018733943493404872,0.7293463214167493,0.7525691583672012,10,0.6146214402758476,0.3163474555637003,0.41854725592612874,0.8106956246255665,10
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,isotonic,fixed_0p5,9,0.8,0.9,9.333333333333334,22.50925735484551,-2.0579225724529593,20.724589239119627,15,0.8281725481737595,0.022902850943693105,0.8098464506745172,0.8464986456730018,6,0.4376941247096286,0.23182175774606653,0.2521980855769961,0.6231901638422611,6
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,isotonic,fixed_0p5,10,0.9,1.0,8.4,11.945112568984618,2.3549389856952923,14.44506101430471,15,0.9904594686074828,0.014300326302629566,0.9815960345370978,0.9993229026778678,10,0.42990998838559813,0.19319429805288665,0.3101669218759054,0.5496530548952909,10
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,none,calib_f1_optimal,1,0.0,0.1,28460.133333333335,210.02580340338685,28353.845611989596,28566.421054677074,15,0.0404919300477899,0.0005268728171545586,0.040225295613992455,0.040758564481587344,15,0.03558334974951931,0.0009283250422855082,0.0351135524588438,0.03605314704019481,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,none,calib_f1_optimal,2,0.1,0.2,9710.0,144.15566982556442,9637.04716555655,9782.95283444345,15,0.14404162639238066,0.0001613856409453738,0.14395995398948674,0.14412329879527458,15,0.16017102385893398,0.0020833466396856628,0.15911670499185634,0.1612253427260116,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,none,calib_f1_optimal,3,0.2,0.3,5330.866666666667,98.19649882227156,5281.172381799648,5380.5609515336855,15,0.24582602379804805,0.0003209530987746217,0.2456635991198696,0.2459884484762265,15,0.2701430737246576,0.007031134945144615,0.26658482850112,0.27370131894819527,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,none,calib_f1_optimal,4,0.3,0.4,3227.4666666666667,58.79366664952305,3197.7129661386466,3257.220367194687,15,0.34528491994588073,0.00035073296443535767,0.3451074245763314,0.34546241531543004,15,0.35267644877856225,0.005514618429395644,0.34988566680109784,0.35546723075602665,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,none,calib_f1_optimal,5,0.4,0.5,1905.5333333333333,41.48642922117797,1884.538303402948,1926.5283632637186,15,0.44515432340646016,0.0005109454477068047,0.4448957493337144,0.4454128974792059,15,0.42604132344798123,0.006616988373726643,0.4226926653069117,0.4293899815890508,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,none,calib_f1_optimal,6,0.5,0.6000000000000001,1178.2,22.981980518907168,1166.5695131658215,1189.8304868341786,15,0.5457784026442724,0.0006248268899911968,0.5454621966100838,0.5460946086784609,15,0.4991096211538479,0.018480154818419543,0.4897573724591636,0.5084618698485321,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,none,calib_f1_optimal,7,0.6000000000000001,0.7000000000000001,607.2666666666667,31.648666563349792,591.250231552142,623.2831017811912,15,0.6436301859496243,0.0012600620661518123,0.6429925065616982,0.6442678653375504,15,0.5564611938790496,0.018607044526576445,0.5470447301321031,0.5658776576259961,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,none,calib_f1_optimal,8,0.7000000000000001,0.8,233.33333333333334,25.73676266318187,220.30873438450664,246.35793228216005,15,0.7399428207988105,0.001755509910811997,0.7390544102073834,0.7408312313902375,15,0.610137939391154,0.03130378319000854,0.5942960393446438,0.6259798394376642,15
cdc,audit,3,iid,0.5,local_only,not_applicable,logistic_regression,none,calib_f1_optimal,9,0.8,0.9,64.06666666666666,7.986297789398561,60.02504235073735,68.10829098259597,15,0.8389561491564957,0.002961726714451123,0.8374573086396604,0.8404549896733311,15,0.5451298398834937,0.03464056125882909,0.5275992971472873,0.5626603826197002,15
