dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,client_id,feature,method,rank_mean,rank_std,rank_ci95_low,rank_ci95_high,rank_n,mean_abs_shap_mean,mean_abs_shap_std,mean_abs_shap_ci95_low,mean_abs_shap_ci95_high,mean_abs_shap_n
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4630062838899316,0.12372422150696163,0.354557222146831,0.5714553456330322,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4160076218985721,0.05422387039862255,0.3684783038945043,0.4635369399026399,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4227823884877086,0.05372071608019334,0.37569410468923947,0.46987067228617774,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,0,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4630062838899316,0.12372422150696163,0.354557222146831,0.5714553456330322,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,1,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4160076218985721,0.05422387039862255,0.3684783038945043,0.4635369399026399,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4227823884877086,0.05372071608019334,0.37569410468923947,0.46987067228617774,5
cdc,audit,3,non_iid,1.0,federated,fedavg,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4329418336361976,0.08176440748914593,0.3612721705081941,0.504611496764201,5
cdc,audit,3,non_iid,1.0,federated,fedavg,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.42467901338314284,0.04828652685098945,0.38235400646015977,0.4670040203061259,5
cdc,audit,3,non_iid,1.0,federated,fedavg,logistic,none,calib_f1_optimal,2,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.5021921550853139,0.2118751386375328,0.31647540769291344,0.6879089024777143,5
cdc,audit,3,non_iid,1.0,federated,fedavg,logistic,none,fixed_0p5,0,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4329418336361976,0.08176440748914593,0.3612721705081941,0.504611496764201,5
cdc,audit,3,non_iid,1.0,federated,fedavg,logistic,none,fixed_0p5,1,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.42467901338314284,0.04828652685098945,0.38235400646015977,0.4670040203061259,5
cdc,audit,3,non_iid,1.0,federated,fedavg,logistic,none,fixed_0p5,2,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.5021921550853139,0.2118751386375328,0.31647540769291344,0.6879089024777143,5
cdc,audit,3,non_iid,1.0,federated,fedprox,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4320286239624654,0.08145204079895661,0.3606327623105045,0.5034244856144263,5
cdc,audit,3,non_iid,1.0,federated,fedprox,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.42424344342689047,0.048073058563581954,0.3821055497077674,0.46638133714601354,5
cdc,audit,3,non_iid,1.0,federated,fedprox,logistic,none,calib_f1_optimal,2,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.5000515247249057,0.20979909654852238,0.31615450845669496,0.6839485409931163,5
cdc,audit,3,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,0,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4320286239624654,0.08145204079895661,0.3606327623105045,0.5034244856144263,5
cdc,audit,3,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,1,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.42424344342689047,0.048073058563581954,0.3821055497077674,0.46638133714601354,5
cdc,audit,3,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,2,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.5000515247249057,0.20979909654852238,0.31615450845669496,0.6839485409931163,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.43629020749665165,0.0395761822556275,0.40160015424175804,0.47098026075154525,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4498270793768393,0.033345595561011236,0.42059837615438184,0.47905578259929676,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,2,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4437407763528568,0.04102169851215182,0.4077836722339928,0.4796978804717208,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,3,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4476281661309754,0.03855415445330557,0.41383395974330933,0.48142237251864145,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,4,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4444431859669315,0.03561716567465718,0.4132233637500845,0.4756630081837785,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4372275518356464,0.039784825087851104,0.4023546150748517,0.47210048859644105,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,0,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.43629020749665165,0.0395761822556275,0.40160015424175804,0.47098026075154525,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,1,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4498270793768393,0.033345595561011236,0.42059837615438184,0.47905578259929676,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,2,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4437407763528568,0.04102169851215182,0.4077836722339928,0.4796978804717208,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,3,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4476281661309754,0.03855415445330557,0.41383395974330933,0.48142237251864145,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,4,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4444431859669315,0.03561716567465718,0.4132233637500845,0.4756630081837785,5
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4372275518356464,0.039784825087851104,0.4023546150748517,0.47210048859644105,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4400318711264122,0.04315638078541521,0.4022036354955829,0.47786010675724144,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4535506147387075,0.03462269656056468,0.42320248313378933,0.4838987463436257,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,2,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4472434692246732,0.040823612677357714,0.4114599949954651,0.48302694345388125,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,3,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4508786812440877,0.03461788084873376,0.42053477079670304,0.48122259169147236,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,4,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4477783112591184,0.033536930181214675,0.4183818958475091,0.47717472667072763,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.44094489344292154,0.04315907584376993,0.403114295489288,0.47877549139655506,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,0,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4400318711264122,0.04315638078541521,0.4022036354955829,0.47786010675724144,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,1,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4535506147387075,0.03462269656056468,0.42320248313378933,0.4838987463436257,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,2,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4472434692246732,0.040823612677357714,0.4114599949954651,0.48302694345388125,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,3,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4508786812440877,0.03461788084873376,0.42053477079670304,0.48122259169147236,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,4,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4477783112591184,0.033536930181214675,0.4183818958475091,0.47717472667072763,5
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.44094489344292154,0.04315907584376993,0.403114295489288,0.47877549139655506,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,2,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.3662306829479295,0.09056523469045888,0.28684675465082293,0.44561461124503604,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,fixed_0p5,2,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.3662306829479295,0.09056523469045888,0.28684675465082293,0.44561461124503604,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,calib_f1_optimal,2,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.3654394687892444,0.09005767169884434,0.2865004390701662,0.44437849850832256,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,fixed_0p5,2,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.3654394687892444,0.09005767169884434,0.2865004390701662,0.44437849850832256,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.45938570806844836,0.1347464844967223,0.34127520683544166,0.5774962093014551,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.44551938041795325,0.04497799358743991,0.40609443076595164,0.48494433006995485,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,2,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4930798335053198,0.12392297742302161,0.384456554520437,0.6017031124902026,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,3,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.48138679844537313,0.06171486730210997,0.42729133214949355,0.5354822647412527,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,4,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4398030884488032,0.04621954164839317,0.3992898739390448,0.48031630295856165,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.43750628924812773,0.028289912239519002,0.41270908784486116,0.4623034906513943,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,0,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.45938570806844836,0.1347464844967223,0.34127520683544166,0.5774962093014551,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,1,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.44551938041795325,0.04497799358743991,0.40609443076595164,0.48494433006995485,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,2,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4930798335053198,0.12392297742302161,0.384456554520437,0.6017031124902026,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,3,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.48138679844537313,0.06171486730210997,0.42729133214949355,0.5354822647412527,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,4,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4398030884488032,0.04621954164839317,0.3992898739390448,0.48031630295856165,5
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,global,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.43750628924812773,0.028289912239519002,0.41270908784486116,0.4623034906513943,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4590141836392103,0.13244006636433214,0.34292534703580013,0.5751030202426205,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.44466184637352074,0.04563281559790973,0.4046629199223183,0.4846607728247232,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,2,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4920104984157977,0.12429066379299489,0.38306492811759196,0.6009560687140034,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,3,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4796521713509181,0.060936618040063326,0.42623887061036164,0.5330654720914746,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,4,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.43915033178636576,0.04666683666702657,0.3982450459060841,0.4800556176666474,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.43676253035452905,0.028440139878782356,0.41183364861957356,0.46169141208948455,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,0,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4590141836392103,0.13244006636433214,0.34292534703580013,0.5751030202426205,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,1,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.44466184637352074,0.04563281559790973,0.4046629199223183,0.4846607728247232,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,2,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4920104984157977,0.12429066379299489,0.38306492811759196,0.6009560687140034,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,3,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4796521713509181,0.060936618040063326,0.42623887061036164,0.5330654720914746,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,4,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.43915033178636576,0.04666683666702657,0.3982450459060841,0.4800556176666474,5
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,global,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.43676253035452905,0.028440139878782356,0.41183364861957356,0.46169141208948455,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.43099249116313887,0.08380090728279603,0.35753775726102716,0.5044472250652506,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4098143372066311,0.05756274899355532,0.35935836307586294,0.4602703113373992,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,calib_f1_optimal,2,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.41389997025022796,0.14652794035634223,0.2854625676362201,0.5423373728642358,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,calib_f1_optimal,4,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4853411197682753,0.1434053327881802,0.35964080336773796,0.6110414361688127,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,calib_f1_optimal,global,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.40966057691363106,0.05237434746523919,0.36375243723951933,0.4555687165877428,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,fixed_0p5,0,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.43099249116313887,0.08380090728279603,0.35753775726102716,0.5044472250652506,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,fixed_0p5,1,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4098143372066311,0.05756274899355532,0.35935836307586294,0.4602703113373992,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,fixed_0p5,2,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.41389997025022796,0.14652794035634223,0.2854625676362201,0.5423373728642358,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,fixed_0p5,4,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4853411197682753,0.1434053327881802,0.35964080336773796,0.6110414361688127,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,fixed_0p5,global,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.40966057691363106,0.05237434746523919,0.36375243723951933,0.4555687165877428,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.430062156228116,0.08360079618740808,0.3567828274348413,0.5033414850213906,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.40958565847564027,0.05764788311491315,0.3590550609973083,0.46011625595397226,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,calib_f1_optimal,2,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4132778270447828,0.1464737021391929,0.28488796632426044,0.541667687765305,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,calib_f1_optimal,4,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.48404059793998055,0.14325567442892626,0.3584714628752028,0.6096097330047583,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,calib_f1_optimal,global,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4089721799540351,0.05296557251719464,0.36254580867270353,0.4553985512353667,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,0,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.430062156228116,0.08360079618740808,0.3567828274348413,0.5033414850213906,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,1,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.40958565847564027,0.05764788311491315,0.3590550609973083,0.46011625595397226,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,2,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4132778270447828,0.1464737021391929,0.28488796632426044,0.541667687765305,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,4,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.48404059793998055,0.14325567442892626,0.3584714628752028,0.6096097330047583,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,global,GenHlth,shap,1.0,0.0,1.0,1.0,5,0.4089721799540351,0.05296557251719464,0.36254580867270353,0.4553985512353667,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.2,0.44721359549995804,0.8079999999999999,1.592,5,0.41967326557898044,0.11232325594219152,0.32121759076856826,0.5181289403893926,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.2,0.44721359549995804,0.8079999999999999,1.592,5,0.4432473132542071,0.09202966490613994,0.36257975527695807,0.5239148712314561,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,fixed_0p5,0,GenHlth,shap,1.2,0.44721359549995804,0.8079999999999999,1.592,5,0.41967326557898044,0.11232325594219152,0.32121759076856826,0.5181289403893926,5
cdc,audit,3,non_iid,0.1,federated,fedavg,logistic,none,fixed_0p5,1,GenHlth,shap,1.2,0.44721359549995804,0.8079999999999999,1.592,5,0.4432473132542071,0.09202966490613994,0.36257975527695807,0.5239148712314561,5
cdc,audit,3,non_iid,0.1,federated,fedprox,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.2,0.44721359549995804,0.8079999999999999,1.592,5,0.4186509564941078,0.11167851960794972,0.3207604179978996,0.5165414949903159,5
cdc,audit,3,non_iid,0.1,federated,fedprox,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.2,0.44721359549995804,0.8079999999999999,1.592,5,0.4421294790948583,0.09136883577304702,0.3620411633919476,0.522217794797769,5
cdc,audit,3,non_iid,0.1,federated,fedprox,logistic,none,fixed_0p5,0,GenHlth,shap,1.2,0.44721359549995804,0.8079999999999999,1.592,5,0.4186509564941078,0.11167851960794972,0.3207604179978996,0.5165414949903159,5
cdc,audit,3,non_iid,0.1,federated,fedprox,logistic,none,fixed_0p5,1,GenHlth,shap,1.2,0.44721359549995804,0.8079999999999999,1.592,5,0.4421294790948583,0.09136883577304702,0.3620411633919476,0.522217794797769,5
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,2,GenHlth,shap,1.2,0.4472135954999579,0.808,1.5919999999999999,5,0.4666661459627427,0.08698708843737395,0.3904186011417271,0.5429136907837583,5
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,2,GenHlth,shap,1.2,0.4472135954999579,0.808,1.5919999999999999,5,0.4666661459627427,0.08698708843737395,0.3904186011417271,0.5429136907837583,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,2,GenHlth,shap,1.2,0.4472135954999579,0.808,1.5919999999999999,5,0.46537836482919176,0.08703130294064934,0.38909206428728943,0.5416646653710941,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,2,GenHlth,shap,1.2,0.4472135954999579,0.808,1.5919999999999999,5,0.46537836482919176,0.08703130294064934,0.38909206428728943,0.5416646653710941,5
cdc,audit,3,non_iid,1.0,federated,fedavg,logistic,none,calib_f1_optimal,global,GenHlth,shap,1.2,0.4472135954999579,0.808,1.5919999999999999,5,0.4226901676445479,0.05462295488287442,0.37481103666654353,0.4705692986225523,5
cdc,audit,3,non_iid,1.0,federated,fedavg,logistic,none,fixed_0p5,global,GenHlth,shap,1.2,0.4472135954999579,0.808,1.5919999999999999,5,0.4226901676445479,0.05462295488287442,0.37481103666654353,0.4705692986225523,5
cdc,audit,3,non_iid,1.0,federated,fedprox,logistic,none,calib_f1_optimal,global,GenHlth,shap,1.2,0.4472135954999579,0.808,1.5919999999999999,5,0.42194633213240945,0.054812315287205725,0.373901219441763,0.4699914448230559,5
cdc,audit,3,non_iid,1.0,federated,fedprox,logistic,none,fixed_0p5,global,GenHlth,shap,1.2,0.4472135954999579,0.808,1.5919999999999999,5,0.42194633213240945,0.054812315287205725,0.373901219441763,0.4699914448230559,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.2,0.4472135954999579,0.808,1.5919999999999999,5,0.3769947236521592,0.0726244358971172,0.31333659885869547,0.4406528484456229,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.2,0.4472135954999579,0.808,1.5919999999999999,5,0.4315491992871108,0.11704818029727704,0.3289519456744645,0.534146452899757,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,3,GenHlth,shap,1.2,0.44721359549995804,0.8079999999999999,1.592,5,0.4421870320678378,0.19025092591207876,0.2754247428441376,0.608949321291538,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,global,GenHlth,shap,1.2,0.4472135954999579,0.808,1.5919999999999999,5,0.38186457455577394,0.07137632365924368,0.31930046837482456,0.4444286807367233,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,fixed_0p5,0,GenHlth,shap,1.2,0.4472135954999579,0.808,1.5919999999999999,5,0.3769947236521592,0.0726244358971172,0.31333659885869547,0.4406528484456229,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,fixed_0p5,1,GenHlth,shap,1.2,0.4472135954999579,0.808,1.5919999999999999,5,0.4315491992871108,0.11704818029727704,0.3289519456744645,0.534146452899757,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,fixed_0p5,3,GenHlth,shap,1.2,0.44721359549995804,0.8079999999999999,1.592,5,0.4421870320678378,0.19025092591207876,0.2754247428441376,0.608949321291538,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,fixed_0p5,global,GenHlth,shap,1.2,0.4472135954999579,0.808,1.5919999999999999,5,0.38186457455577394,0.07137632365924368,0.31930046837482456,0.4444286807367233,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,calib_f1_optimal,0,GenHlth,shap,1.2,0.4472135954999579,0.808,1.5919999999999999,5,0.3759768192718155,0.0723903999424343,0.3125238360374609,0.43942980250617003,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,calib_f1_optimal,1,GenHlth,shap,1.2,0.4472135954999579,0.808,1.5919999999999999,5,0.4303422629185448,0.11660015745565008,0.32813771864140395,0.5325468071956857,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,calib_f1_optimal,3,GenHlth,shap,1.2,0.44721359549995804,0.8079999999999999,1.592,5,0.44052561481089975,0.18858346523669992,0.2752249193118218,0.6058263103099777,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,calib_f1_optimal,global,GenHlth,shap,1.2,0.4472135954999579,0.808,1.5919999999999999,5,0.38089338273549067,0.07118003391423419,0.3185013321020872,0.44328543336889414,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,fixed_0p5,0,GenHlth,shap,1.2,0.4472135954999579,0.808,1.5919999999999999,5,0.3759768192718155,0.0723903999424343,0.3125238360374609,0.43942980250617003,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,fixed_0p5,1,GenHlth,shap,1.2,0.4472135954999579,0.808,1.5919999999999999,5,0.4303422629185448,0.11660015745565008,0.32813771864140395,0.5325468071956857,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,fixed_0p5,3,GenHlth,shap,1.2,0.44721359549995804,0.8079999999999999,1.592,5,0.44052561481089975,0.18858346523669992,0.2752249193118218,0.6058263103099777,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,fixed_0p5,global,GenHlth,shap,1.2,0.4472135954999579,0.808,1.5919999999999999,5,0.38089338273549067,0.07118003391423419,0.3185013321020872,0.44328543336889414,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,calib_f1_optimal,3,GenHlth,shap,1.2,0.44721359549995804,0.8079999999999999,1.592,5,0.4806912935739295,0.10524631280100771,0.3884388329306597,0.5729437542171992,5
cdc,audit,5,non_iid,1.0,federated,fedavg,logistic,none,fixed_0p5,3,GenHlth,shap,1.2,0.44721359549995804,0.8079999999999999,1.592,5,0.4806912935739295,0.10524631280100771,0.3884388329306597,0.5729437542171992,5
cdc,audit,5,non_iid,1.0,federated,fedprox,logistic,none,calib_f1_optimal,3,GenHlth,shap,1.2,0.44721359549995804,0.8079999999999999,1.592,5,0.4793903805688501,0.10347805583426696,0.3886878654950737,0.5700928956426264,5
