dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,cell,count_mean,count_std,count_ci95_low,count_ci95_high,count_n
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,TP,4290.2,287.67985678528134,4038.0374875125167,4542.3625124874825,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,FN,5856.2,32.736829412757736,5827.504903833581,5884.895096166419,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,FP,1096.2,49.6960763038693,1052.6394685064563,1139.7605314935436,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,TN,42570.8,49.696076303869305,42527.23946850646,42614.36053149355,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,TP,1212.8,32.736829412757736,1184.1049038335816,1241.4950961664183,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,FN,2964.2,239.55938720910103,2754.2169388164843,3174.1830611835157,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,FP,6768.2,729.8141544256318,6128.4896883870015,7407.910311612998,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,TN,36898.8,729.8141544256318,36259.089688387,37538.510311613005,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,TP,4104.8,239.55938720910103,3894.8169388164847,4314.783061183515,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,FN,6218.2,245.95771994389605,6002.60855289692,6433.79144710308,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,FP,721.8,246.4055600022045,505.8160037780576,937.7839962219424,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,TN,42945.2,246.4055600022045,42729.216003778056,43161.18399622194,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,TP,850.8,245.95771994389605,635.2085528969203,1066.3914471030796,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,FN,2795.0,273.70513330955265,2555.0868727226457,3034.9131272773543,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,FP,7292.0,919.124039507182,6486.3522578198335,8097.6477421801665,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,TN,36375.0,919.124039507182,35569.35225781983,37180.64774218017,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,TP,4274.0,273.70513330955265,4034.0868727226457,4513.913127277354,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,FN,5791.6,32.70015290484128,5762.937052210215,5820.262947789786,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,FP,1162.0,46.15733961137708,1121.5413079796194,1202.4586920203806,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,TN,42505.0,46.15733961137708,42464.54130797962,42545.45869202038,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,TP,1277.4,32.70015290484128,1248.737052210214,1306.0629477897862,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,FN,2776.6,290.6300053332415,2521.851568295308,3031.348431704692,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,FP,7364.2,984.1350009018072,6501.567637667123,8226.832362332876,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,TN,36302.8,984.1350009018072,35440.167637667124,37165.43236233288,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,TP,4292.4,290.6300053332415,4037.651568295308,4547.148431704692,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,FN,5953.2,36.38268819095148,5921.309167712335,5985.090832287665,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,FP,996.0,44.62622547336936,956.8833886948267,1035.1166113051731,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,TN,42671.0,44.62622547336936,42631.88338869483,42710.11661130517,5
cdc,showcase,5,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,TP,1115.8,36.38268819095148,1083.9091677123347,1147.6908322876652,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,FN,2699.4,369.160263300372,2375.81676221411,3022.98323778589,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,FP,7646.4,1234.7934240187708,6564.055842563928,8728.744157436071,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,TN,36020.6,1234.7934240187708,34938.25584256393,37102.94415743607,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,TP,4369.6,369.160263300372,4046.0167622141103,4693.183237785891,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,FN,6333.0,167.73043850178178,6185.977788344754,6480.022211655246,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,FP,602.2,150.93276648892382,469.9015970466764,734.4984029533236,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,TN,43064.8,150.93276648892382,42932.50159704668,43197.09840295333,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,TP,736.0,167.73043850178178,588.9777883447539,883.0222116552461,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,FN,2780.2,286.87139975954386,2528.74613134016,3031.65386865984,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,FP,7342.0,963.6342667215608,6497.337323471671,8186.662676528329,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,TN,36325.0,963.6342667215608,35480.33732347167,37169.66267652833,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,TP,4288.8,286.87139975954386,4037.34613134016,4540.25386865984,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,FN,5856.2,32.568389582538465,5827.652547854493,5884.747452145507,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,FP,1096.4,49.399392708817786,1053.0995231435036,1139.7004768564966,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,TN,42570.6,49.39939270881779,42527.29952314351,42613.90047685649,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,TP,1212.8,32.568389582538465,1184.252547854493,1241.3474521455068,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,FN,2993.0,204.25229496874687,2813.964969684701,3172.035030315299,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,FP,6675.0,612.2560738775892,6138.33388927565,7211.66611072435,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,TN,36992.0,612.2560738775892,36455.33388927565,37528.66611072435,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,TP,4076.0,204.25229496874687,3896.964969684701,4255.035030315299,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,FN,6219.0,245.6654228824236,6003.664762567758,6434.335237432242,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,FP,721.6,245.94775868057835,506.0172843291931,937.1827156708068,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,TN,42945.4,245.94775868057835,42729.8172843292,43160.982715670805,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,TP,850.0,245.6654228824236,634.6647625677581,1065.335237432242,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,FN,2781.8,284.7511194007848,2532.204639017469,3031.395360982531,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,FP,7342.6,963.0411725362524,6498.457193446512,8186.742806553489,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,TN,36324.4,963.0411725362524,35480.25719344652,37168.54280655349,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,TP,4287.2,284.7511194007848,4037.604639017469,4536.795360982531,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,fixed_0p5,FN,5791.6,32.70015290484128,5762.937052210215,5820.262947789786,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,fixed_0p5,FP,1162.4,46.01412826513178,1122.0668382593185,1202.733161740682,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,fixed_0p5,TN,42504.6,46.01412826513178,42464.26683825932,42544.93316174068,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,fixed_0p5,TP,1277.4,32.70015290484128,1248.737052210214,1306.0629477897862,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,FN,2771.8,294.8146875581337,2513.3835325990235,3030.216467400977,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,FP,7376.4,994.3371158716744,6504.825089613061,8247.974910386938,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,TN,36290.6,994.3371158716744,35419.02508961306,37162.17491038694,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,TP,4297.2,294.8146875581337,4038.783532599023,4555.616467400976,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,FN,5953.6,36.84155262743415,5921.306955299941,5985.893044700059,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,FP,995.8,44.75153628647848,956.5735489242272,1035.026451075773,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,TN,42671.2,44.75153628647848,42631.97354892422,42710.42645107577,5
cdc,showcase,5,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,TP,1115.4,36.84155262743415,1083.106955299941,1147.6930447000589,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,FN,2734.0,288.9013672518702,2480.7667863806173,2987.2332136193827,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,FP,7528.0,966.4240787563192,6680.891945404838,8375.108054595163,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,TN,36139.0,966.4240787563192,35291.89194540484,36986.10805459516,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,TP,4335.0,288.9013672518702,4081.766786380617,4588.233213619383,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,fixed_0p5,FN,6719.8,267.9005412461871,6484.9748219973,6954.6251780027005,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,fixed_0p5,FP,259.6,196.29645946883505,87.53856697097984,431.6614330290202,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,fixed_0p5,TN,43407.4,196.29645946883505,43235.33856697098,43579.46143302902,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,fixed_0p5,TP,349.2,267.9005412461871,114.37482199729942,584.0251780027006,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,FN,2758.2,309.4167093096299,2486.984296206875,3029.4157037931245,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,FP,7449.4,1051.7375147820867,6527.51142160454,8371.288578395459,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,TN,36217.6,1051.7375147820867,35295.71142160454,37139.48857839546,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,TP,4310.8,309.4167093096299,4039.584296206876,4582.015703793125,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,FN,6347.2,391.6263525351684,6003.924366748818,6690.4756332511815,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,FP,611.2,359.5972747393951,295.9990912703455,926.4009087296546,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,TN,43055.8,359.5972747393951,42740.59909127035,43371.00090872966,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,TP,721.8,391.6263525351684,378.524366748818,1065.075633251182,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,FN,2948.8,298.15130387103795,2687.458859449952,3210.1411405500485,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,FP,6868.0,959.1767303265858,6027.244526393078,7708.755473606922,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,TN,36799.0,959.1767303265858,35958.24452639308,37639.75547360692,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,TP,4120.2,298.15130387103795,3858.858859449952,4381.541140550048,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,FN,6251.8,211.43722472639487,6066.46710107485,6437.132898925151,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,FP,686.2,207.07414131175332,504.6915123086527,867.7084876913474,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,TN,42980.8,207.07414131175335,42799.29151230866,43162.30848769135,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,TP,817.2,211.43722472639485,631.8671010748496,1002.5328989251504,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,FN,2792.2,282.67950049481834,2544.4204930507767,3039.979506949223,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,FP,7331.4,969.4084794347532,6481.67600287152,8181.123997128479,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,TN,36335.6,969.408479434753,35485.87600287152,37185.32399712848,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,TP,4276.8,282.67950049481834,4029.020493050777,4524.579506949223,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,FN,5831.4,53.76616036132764,5784.271882532823,5878.528117467176,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,FP,1129.6,57.2083909929304,1079.454634351717,1179.7453656482828,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,TN,42537.4,57.2083909929304,42487.25463435172,42587.545365648286,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,TP,1237.6,53.76616036132764,1190.4718825328232,1284.7281174671766,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,FN,2800.0,279.32149935155365,2555.163910830123,3044.836089169877,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,FP,7307.2,960.5538506507588,6465.237427207123,8149.162572792877,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,TN,36359.8,960.5538506507588,35517.83742720712,37201.76257279288,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,TP,4269.0,279.32149935155365,4024.163910830123,4513.836089169877,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,FN,6308.6,336.4406336933754,6013.696782086055,6603.503217913946,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,FP,640.0,319.1919485200089,360.21592125354954,919.7840787464504,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,TN,43027.0,319.1919485200089,42747.21592125355,43306.78407874645,5
cdc,showcase,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,TP,760.4,336.4406336933754,465.49678208605457,1055.3032179139454,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,FN,2758.0,268.09979485258845,2523.0001685106986,2992.9998314893014,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,FP,7441.2,895.5072305682405,6656.25330357788,8226.14669642212,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,TN,36225.8,895.5072305682405,35440.85330357788,37010.74669642213,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,TP,4311.0,268.09979485258845,4076.0001685106986,4545.999831489301,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,FN,6721.2,266.321610088254,6487.758816178464,6954.641183821535,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,FP,258.0,194.164878389476,87.8069801666355,428.1930198333645,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,TN,43409.0,194.164878389476,43238.80698016664,43579.193019833365,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,TP,347.8,266.321610088254,114.35881617846442,581.2411838215356,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,FN,2790.0,290.7335549949472,2535.160803014921,3044.839196985079,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,FP,7346.0,983.1937754074728,6484.192658188618,8207.807341811382,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,TN,36321.0,983.1937754074728,35459.192658188615,37182.807341811385,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,TP,4279.0,290.7335549949472,4024.160803014921,4533.839196985079,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,FN,6346.8,391.6908219501703,6003.467856815008,6690.132143184992,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,FP,612.0,359.4349732566379,296.9413547924768,927.0586452075232,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,TN,43055.0,359.4349732566379,42739.94135479248,43370.05864520752,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,TP,722.2,391.6908219501703,378.8678568150078,1065.5321431849925,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,FN,2867.8,261.26557369848786,2638.7906274756424,3096.809372524358,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,FP,7071.8,842.6655326996589,6333.1710939422965,7810.428906057704,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,TN,36595.2,842.6655326996589,35856.57109394229,37333.8289060577,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,TP,4201.2,261.26557369848786,3972.190627475642,4430.209372524358,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,FN,6186.4,220.77431915872825,5992.882776952541,6379.917223047459,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,FP,741.8,216.1867248468324,552.3039806645005,931.2960193354994,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,TN,42925.2,216.1867248468324,42735.7039806645,43114.6960193355,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,TP,882.6,220.77431915872825,689.082776952541,1076.117223047459,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,FN,2798.8,280.31000695658366,2553.097445711283,3044.5025542887174,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,FP,7304.0,962.3458318089188,6460.466686466978,8147.533313533022,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,TN,36363.0,962.3458318089188,35519.46668646698,37206.53331353302,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,TP,4270.2,280.31000695658366,4024.4974457112826,4515.902554288717,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,fixed_0p5,FN,5830.0,54.03239768879408,5782.638515225977,5877.361484774023,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,fixed_0p5,FP,1130.4,57.28263262106587,1080.1895586954267,1180.6104413045734,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,fixed_0p5,TN,42536.6,57.28263262106587,42486.389558695424,42586.81044130457,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,fixed_0p5,TP,1239.0,54.03239768879408,1191.6385152259772,1286.3614847740228,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,FN,2813.4,267.4346649183684,2578.983180603439,3047.816819396561,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,FP,7251.2,918.4049760318156,6446.182544745768,8056.217455254232,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,TN,36415.8,918.4049760318156,35610.78254474577,37220.81745525423,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,TP,4255.6,267.4346649183684,4021.1831806034393,4490.016819396562,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,FN,6306.4,335.3003131522546,6012.49631711052,6600.303682889479,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,FP,641.4,317.3464983263562,363.23352966973175,919.5664703302682,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,TN,43025.6,317.3464983263562,42747.43352966973,43303.766470330265,5
cdc,showcase,5,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,TP,762.6,335.3003131522546,468.69631711052006,1056.50368288948,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,isotonic,calib_f1_optimal,FN,2794.8,253.46143690904933,2572.631254979464,3016.9687450205365,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,isotonic,calib_f1_optimal,FP,6848.2,757.585110730141,6184.147371916954,7512.252628083045,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,isotonic,calib_f1_optimal,TN,36818.8,757.585110730141,36154.74737191696,37482.85262808305,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,isotonic,calib_f1_optimal,TP,4274.2,253.46143690904933,4052.031254979464,4496.368745020536,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,isotonic,fixed_0p5,FN,5934.8,236.26510533720375,5727.704504191907,6141.895495808093,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,isotonic,fixed_0p5,FP,856.2,225.20923604506095,658.7954009046396,1053.6045990953603,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,isotonic,fixed_0p5,TN,42810.8,225.209236045061,42613.39540090464,43008.20459909536,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,isotonic,fixed_0p5,TP,1134.2,236.26510533720375,927.1045041919068,1341.2954958080934,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,FN,3017.4,53.10178904707449,2970.8542296658443,3063.945770334156,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,FP,6140.8,85.93718636306403,6065.472734922872,6216.127265077129,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,TN,37526.2,85.93718636306404,37450.87273492287,37601.52726507712,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,TP,4051.6,53.10178904707449,4005.054229665844,4098.145770334156,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,none,fixed_0p5,FN,5857.0,30.23243291566195,5830.500104151148,5883.499895848852,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,none,fixed_0p5,FP,941.2,42.73991109022105,903.7368161523876,978.6631838476123,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,none,fixed_0p5,TN,42725.8,42.73991109022105,42688.33681615239,42763.263183847615,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,none,fixed_0p5,TP,1212.0,30.23243291566195,1185.500104151148,1238.499895848852,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,sigmoid,calib_f1_optimal,FN,3013.2,47.99166594316142,2971.1334500582707,3055.266549941729,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,sigmoid,calib_f1_optimal,FP,6157.4,81.36829849517562,6086.0775417137065,6228.722458286293,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,sigmoid,calib_f1_optimal,TN,37509.6,81.36829849517562,37438.27754171371,37580.92245828629,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,sigmoid,calib_f1_optimal,TP,4055.8,47.99166594316142,4013.733450058271,4097.866549941729,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,sigmoid,fixed_0p5,FN,5542.4,48.77806884246239,5499.644137524779,5585.155862475221,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,sigmoid,fixed_0p5,FP,1302.4,77.76117283066145,1234.2393267638884,1370.5606732361118,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,sigmoid,fixed_0p5,TN,42364.6,77.76117283066145,42296.43932676389,42432.76067323611,5
cdc,showcase,shared,shared,shared,centralized,not_applicable,gradient_boosting,sigmoid,fixed_0p5,TP,1526.6,48.77806884246239,1483.844137524779,1569.3558624752209,5
