dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,accuracy_mean,accuracy_std,accuracy_ci95_low,accuracy_ci95_high,accuracy_n,precision_mean,precision_std,precision_ci95_low,precision_ci95_high,precision_n,recall_mean,recall_std,recall_ci95_low,recall_ci95_high,recall_n,specificity_mean,specificity_std,specificity_ci95_low,specificity_ci95_high,specificity_n,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,balanced_accuracy_n,f1_mean,f1_std,f1_ci95_low,f1_ci95_high,f1_n,pr_auc_mean,pr_auc_std,pr_auc_ci95_low,pr_auc_ci95_high,pr_auc_n,brier_mean,brier_std,brier_ci95_low,brier_ci95_high,brier_n,log_loss_mean,log_loss_std,log_loss_ci95_low,log_loss_ci95_high,log_loss_n,ece_mean,ece_std,ece_ci95_low,ece_ci95_high,ece_n,roc_auc_mean,roc_auc_std,roc_auc_ci95_low,roc_auc_ci95_high,roc_auc_n,selection_rate_mean,selection_rate_std,selection_rate_ci95_low,selection_rate_ci95_high,selection_rate_n,decision_threshold_mean,decision_threshold_std,decision_threshold_ci95_low,decision_threshold_ci95_high,decision_threshold_n
cdc,audit,3,non_iid,0.1,federated,fedprox,logistic,none,fixed_0p5,0.8619284137496057,0.0017979464621946323,0.8603524441899317,0.8635043833092797,5,0.5014669149158527,0.07806284622927125,0.4330418132870334,0.569892016544672,5,0.04823878907907765,0.0703449623880986,-0.013421289088508488,0.10989886724666378,5,0.9936519568552912,0.009626727573189971,0.9852137580915177,1.0020901556190647,5,0.5209453729671845,0.0303912179025336,0.49430629594074754,0.5475844499936213,5,0.07823294550776762,0.11070793177460715,-0.018806835242033138,0.17527272625756837,5,0.4015165812509106,0.0037495490810156643,0.3982299565719024,0.4048032059299188,5,0.11163842776372664,0.011436339315001086,0.10161403437186509,0.12166282115558819,5,0.3777956985429497,0.0550755676341706,0.3295198349962277,0.4260715620896717,5,0.06673926335928733,0.046445083504663386,0.026028352695951384,0.10745017402262327,5,0.8207234351966133,0.0018285315449086865,0.8191206566299132,0.8223262137633134,5,0.01218464206874796,0.01806066549488894,-0.003646229231311004,0.02801551336880692,5,0.5,0.0,0.5,0.5,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,federated_isotonic,calib_f1_optimal,0.8176363923052664,0.02651042306997522,0.7943989819313431,0.8408738026791898,5,0.30182532942137474,0.169356618701172,0.15337770797408432,0.45027295086866514,5,0.4686377139623709,0.26380191373064094,0.2374051413774416,0.6998702865473002,5,0.8741337852382806,0.07253183533837484,0.8105568284133049,0.9377107420632562,5,0.6713857496003258,0.09611141564369617,0.5871403793534536,0.755631119847198,5,0.36651217671334596,0.2049805909160501,0.18683876685365133,0.5461855865730406,5,0.37024067132130056,0.061438485500163884,0.3163874643562039,0.4240938782863972,5,0.1430186787105126,0.06812629384104749,0.08330334926969929,0.20273400815132592,5,0.6617472881819744,0.5188545858811359,0.20695119139062718,1.1165433849733215,5,0.10459195028721627,0.1519427583082022,-0.028591749529040478,0.237775650103473,5,0.7949359908140812,0.058319101901017786,0.7438170441290153,0.8460549374991471,5,0.17362425102491325,0.09896019200389186,0.08688181820115698,0.2603666838486695,5,0.3928,0.27104039366854527,0.15522262000266104,0.6303773799973389,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,federated_isotonic,fixed_0p5,0.8132016713970357,0.10978961184779934,0.7169668335535574,0.909436509240514,5,0.3830891015344998,0.26823169512812545,0.1479736543561167,0.6182045487128829,5,0.20373461592870273,0.3893284255966739,-0.13752679555249298,0.5449960274098984,5,0.9118647949252295,0.19026102426501273,0.7450936541049098,1.0786359357455493,5,0.5577997054269662,0.10017983133900842,0.4699882115903595,0.6456111992635729,5,0.12197255502514708,0.16784301680811195,-0.025148335866431518,0.2690934459167257,5,0.37024067132130056,0.061438485500163884,0.3163874643562039,0.4240938782863972,5,0.1430186787105126,0.06812629384104749,0.08330334926969929,0.20273400815132592,5,0.6617472881819744,0.5188545858811359,0.20695119139062718,1.1165433849733215,5,0.10459195028721627,0.1519427583082022,-0.028591749529040478,0.237775650103473,5,0.7949359908140812,0.058319101901017786,0.7438170441290153,0.8460549374991471,5,0.10424156417533899,0.2178548884215797,-0.08671666500324436,0.2951997933539223,5,0.5,0.0,0.5,0.5,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,federated_sigmoid,calib_f1_optimal,0.799034216335541,0.05504422316202181,0.7507858274300329,0.847282605241049,5,0.2874837726921796,0.1653044794154286,0.14258800793259932,0.43237953745175994,5,0.5118970151365115,0.2997578210179722,0.24914770021981836,0.7746463300532047,5,0.8455172097922917,0.10767209000852379,0.751138461677186,0.9398959579073974,5,0.6787071124644015,0.1006898920145421,0.5904485307332829,0.7669656941955202,5,0.3631985143049392,0.20345073409370326,0.18486608307468344,0.541530945535195,5,0.3430270329430063,0.14679673419155687,0.2143540221443091,0.4717000437417035,5,0.14754082832574883,0.07560866176287753,0.0812669142290322,0.21381474242246545,5,0.6227733533678312,0.40623108522615015,0.2666961074812718,0.9788505992543907,5,0.12507046389886545,0.1754135293611764,-0.028686273824434866,0.2788272016221658,5,0.6951576111058466,0.2832402620145648,0.44688657501271456,0.9434286471989787,5,0.20428098391674548,0.13279422565480442,0.08788171300797852,0.32068025482551243,5,0.33277999999999996,0.22845793267032774,0.13252779275963023,0.5330322072403697,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,federated_sigmoid,fixed_0p5,0.8143763796909493,0.10922185272115362,0.7186392046642651,0.9101135547176336,5,0.28460900654804117,0.29429263066479633,0.026650142190101478,0.5425678709059809,5,0.24167491865893337,0.37592118216510556,-0.08783452580234358,0.5711843631202103,5,0.9070877321547164,0.18637671345171028,0.7437213398799152,1.0704541244295176,5,0.5743813254068248,0.09757342339281011,0.48885444886537777,0.6599082019482719,5,0.17453665190108208,0.17908723811164637,0.017559766479511824,0.3315135373226523,5,0.3430270329430063,0.14679673419155687,0.2143540221443091,0.4717000437417035,5,0.14754082832574883,0.07560866176287753,0.0812669142290322,0.21381474242246545,5,0.6227733533678312,0.40623108522615015,0.2666961074812718,0.9788505992543907,5,0.12507046389886545,0.1754135293611764,-0.028686273824434866,0.2788272016221658,5,0.6951576111058466,0.2832402620145648,0.44688657501271456,0.9434286471989787,5,0.11363923052664773,0.21217761709558267,-0.07234265092417283,0.2996211119774683,5,0.5,0.0,0.5,0.5,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,global_isotonic,calib_f1_optimal,0.7967242194891202,0.010306948930843862,0.7876897804167258,0.8057586585615146,5,0.36441517874524276,0.013843198902373354,0.3522810799067139,0.3765492775837716,5,0.6126184750318291,0.022825439114554938,0.5926110955090695,0.6326258545545886,5,0.8265280417706735,0.014960860026484639,0.8134142697624106,0.8396418137789364,5,0.7195732584012513,0.006398073188909156,0.7139650999836867,0.7251814168188159,5,0.45659315338676637,0.008252925414040895,0.4493591453090662,0.46382716146446656,5,0.3946614562394027,0.017628353261559503,0.37920952331950564,0.41011338915929973,5,0.09896084940786747,0.0013549537694987031,0.09777318006375975,0.10014851875197518,5,0.3197298669444429,0.004624439111541472,0.31567636734164645,0.3237833665472393,5,0.004021489130666541,0.001412265673715257,0.0027835836875695344,0.005259394573763547,5,0.8194807483168528,0.0058694979248358455,0.8143359065461918,0.8246255900875138,5,0.23465783664459156,0.015671532497079827,0.2209211327503651,0.24839454053881801,5,0.23062,0.014666526514481883,0.21776422269016765,0.24347577730983233,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,global_isotonic,fixed_0p5,0.8639309366130558,0.002244183223444936,0.8619638232863535,0.865898049939758,5,0.5581979977421374,0.03785803394653637,0.525013967881749,0.5913820276025258,5,0.11379261564577732,0.03411182287174442,0.0838922845729375,0.14369294671861715,5,0.9853665239196647,0.004525257122883608,0.9813999611630311,0.9893330866762984,5,0.5495795697827209,0.015093248637640973,0.536349754040333,0.5628093855251088,5,0.18717992862075555,0.04686663893894828,0.14609950832734017,0.22826034891417094,5,0.3946614562394027,0.017628353261559503,0.37920952331950564,0.41011338915929973,5,0.09896084940786747,0.0013549537694987031,0.09777318006375975,0.10014851875197518,5,0.3197298669444429,0.004624439111541472,0.31567636734164645,0.3237833665472393,5,0.004021489130666541,0.001412265673715257,0.0027835836875695344,0.005259394573763547,5,0.8194807483168528,0.0058694979248358455,0.8143359065461918,0.8246255900875138,5,0.028449227373068396,0.008395208824630124,0.021090502387134204,0.03580795235900259,5,0.5,0.0,0.5,0.5,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,global_sigmoid,calib_f1_optimal,0.7982576474298329,0.01811364784156288,0.7823803350552959,0.8141349598043698,5,0.36756694508389764,0.02379792465912814,0.34670714439749584,0.38842674577029945,5,0.6069316735040317,0.038508092065997306,0.5731778425790227,0.6406855044290406,5,0.8292303112189984,0.027179212121565745,0.8054066813945451,0.8530539410434517,5,0.718080992361515,0.006213681423063188,0.7126344604529362,0.7235275242700938,5,0.45644968524698565,0.007662272311644469,0.4497334074406127,0.4631659630533586,5,0.4030894583258579,0.01884454850447432,0.38657148327302965,0.41960743337868617,5,0.10254337892101054,0.0027772548501047876,0.10010900771182582,0.10497775013019525,5,0.33899559794972134,0.010748102109819005,0.32957447106662896,0.3484167248328137,5,0.044514948415111645,0.014408496524931294,0.03188534436325183,0.05714455246697146,5,0.8197478915058166,0.0058965955208087955,0.8145792976450397,0.8249164853665936,5,0.23153973509933773,0.028703194462529443,0.20638027585541008,0.2566991943432654,5,0.16016,0.02822167606645644,0.13542261023955843,0.18489738976044157,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,global_sigmoid,fixed_0p5,0.863040050457269,0.0018164867489083515,0.8614478296197606,0.8646322712947773,5,0.5262713486589913,0.014592314545048854,0.5134806210084504,0.5390620763095322,5,0.15620314047248549,0.04738699335641114,0.11466660942193313,0.19773967152303784,5,0.9774658208715963,0.005740013217988145,0.9724344774507061,0.9824971642924865,5,0.5668344806720411,0.020850352617222064,0.5485583407957171,0.5851106205483652,5,0.23828687140679095,0.05651152070502911,0.18875233949792483,0.2878214033156571,5,0.4030894583258579,0.01884454850447432,0.38657148327302965,0.41960743337868617,5,0.10254337892101054,0.0027772548501047876,0.10010900771182582,0.10497775013019525,5,0.33899559794972134,0.010748102109819005,0.32957447106662896,0.3484167248328137,5,0.044514948415111645,0.014408496524931294,0.03188534436325183,0.05714455246697146,5,0.8197478915058166,0.0058965955208087955,0.8145792976450397,0.8249164853665936,5,0.04115815200252282,0.011519364756375711,0.031060983602597233,0.0512553204024484,5,0.5,0.0,0.5,0.5,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,0.7980408388520971,0.017842607982464783,0.7824011033889858,0.8136805743152083,5,0.36725677137751334,0.02338916433279252,0.3467552649145786,0.3877582778404481,5,0.6076389871268921,0.037747042499745545,0.5745522455591223,0.6407257286946619,5,0.8288639018022763,0.026740254435976826,0.8054250353537185,0.8523027682508342,5,0.7182514444645841,0.006063571168303728,0.71293648999564,0.7235663989335283,5,0.45646259694101554,0.007625642620385699,0.44977842647466515,0.46314676740736593,5,0.4030894583258579,0.01884454850447432,0.38657148327302965,0.41960743337868617,5,0.11256174139900581,0.012463980727193045,0.10163658059391545,0.12348690220409617,5,0.38798887151453904,0.06485331567360796,0.33114243392886256,0.4448353091002155,5,0.07345211988122986,0.04585566480747823,0.033257857485347146,0.11364638227711257,5,0.8197478915058166,0.0058965955208087955,0.8145792976450397,0.8249164853665936,5,0.23195364238410593,0.028218803675324464,0.20721877038550135,0.2566885143827105,5,0.11363999999999999,0.10045353652311102,0.025588592991593814,0.20169140700840615,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,0.8622713654998423,0.0024266925361238934,0.8601442757071066,0.864398455292578,5,0.31167879606383775,0.30896021882290087,0.04086322382440094,0.5824943683032746,5,0.045296364407978455,0.08200259941012585,-0.02658208314420995,0.11717481196016685,5,0.994526759337715,0.01060177299167062,0.9852338955818873,1.0038196230935426,5,0.5199115618728467,0.035717798806353555,0.48860353082688107,0.5512195929188123,5,0.07064373767310374,0.12226580368239987,-0.036526964483032415,0.1778144398292399,5,0.4030894583258579,0.01884454850447432,0.38657148327302965,0.41960743337868617,5,0.11256174139900581,0.012463980727193045,0.10163658059391545,0.12348690220409617,5,0.38798887151453904,0.06485331567360796,0.33114243392886256,0.4448353091002155,5,0.07345211988122986,0.04585566480747823,0.033257857485347146,0.11364638227711257,5,0.8197478915058166,0.0058965955208087955,0.8145792976450397,0.8249164853665936,5,0.011021759697256358,0.020535488128883714,-0.006978389286414628,0.02902190868092734,5,0.5,0.0,0.5,0.5,5
cdc,audit,3,non_iid,0.1,local_only,not_applicable,decision_tree,isotonic,calib_f1_optimal,0.6098146396159642,0.28722056449785244,0.4221638708107006,0.7974654084212277,9,0.24525689207901133,0.1407988515726995,0.15326830905151434,0.3372454751065083,9,0.6181921063799689,0.37641133729428855,0.37227003268103376,0.8641141800789041,9,0.6084584596046341,0.3846520955800779,0.3571524238256499,0.8597644953836183,9,0.6133252829923014,0.10084566291654874,0.5474394498868229,0.6792111160977798,9,0.29501027205276786,0.13424330005355756,0.20730464935111026,0.38271589475442547,9,0.27761696698036015,0.09974004503084276,0.21245347089354288,0.3427804630671774,9,0.2718034394638625,0.26142293495084207,0.10100712196264566,0.4425997569650793,9,1.3164836632643189,1.7139389140533483,0.1967102394161313,2.4362570871125064,9,0.2851976213648498,0.2898222709901033,0.09584707098464892,0.4745481717450506,9,0.7023891804890325,0.12734836992180007,0.6191882454734565,0.7855901155046086,9,0.4231205543291636,0.3771011394448468,0.1767478098918637,0.6694932987664636,9,0.33921111111111113,0.19589848419809458,0.21122410143502268,0.4671981207871996,9
cdc,audit,3,non_iid,0.1,local_only,not_applicable,decision_tree,isotonic,fixed_0p5,0.6450361785626686,0.3066524244462499,0.44468992792445194,0.8453824292008852,9,0.19133390439643358,0.19065765443397817,0.06677090349956785,0.3158969052932993,9,0.46676411876581625,0.44364527227793377,0.17691587421089955,0.7566123633207329,9,0.6738956191174112,0.4203195045542711,0.39928687614195413,0.9485043620928684,9,0.5703298689416139,0.09284145291050623,0.5096734530400832,0.6309862848431446,9,0.21076643868462755,0.17449134508084838,0.09676542656513995,0.3247674508041152,9,0.27761696698036015,0.09974004503084276,0.21245347089354288,0.3427804630671774,9,0.2718034394638625,0.26142293495084207,0.10100712196264566,0.4425997569650793,9,1.3164836632643189,1.7139389140533483,0.1967102394161313,2.4362570871125064,9,0.2851976213648498,0.2898222709901033,0.09584707098464892,0.4745481717450506,9,0.7023891804890325,0.12734836992180007,0.6191882454734565,0.7855901155046086,9,0.34570237219243843,0.4187383876972725,0.07212662556355376,0.6192781188213231,9,0.5,0.0,0.5,0.5,9
