dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,accuracy_mean,accuracy_std,accuracy_ci95_low,accuracy_ci95_high,accuracy_n,precision_mean,precision_std,precision_ci95_low,precision_ci95_high,precision_n,recall_mean,recall_std,recall_ci95_low,recall_ci95_high,recall_n,specificity_mean,specificity_std,specificity_ci95_low,specificity_ci95_high,specificity_n,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,balanced_accuracy_n,f1_mean,f1_std,f1_ci95_low,f1_ci95_high,f1_n,pr_auc_mean,pr_auc_std,pr_auc_ci95_low,pr_auc_ci95_high,pr_auc_n,brier_mean,brier_std,brier_ci95_low,brier_ci95_high,brier_n,log_loss_mean,log_loss_std,log_loss_ci95_low,log_loss_ci95_high,log_loss_n,ece_mean,ece_std,ece_ci95_low,ece_ci95_high,ece_n,roc_auc_mean,roc_auc_std,roc_auc_ci95_low,roc_auc_ci95_high,roc_auc_n,selection_rate_mean,selection_rate_std,selection_rate_ci95_low,selection_rate_ci95_high,selection_rate_n,decision_threshold_mean,decision_threshold_std,decision_threshold_ci95_low,decision_threshold_ci95_high,decision_threshold_n
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,0.8148573005361083,0.0056697251129067,0.809887567355759,0.8198270337164576,5,0.3912497893996195,0.0082341790007325,0.3840322132776801,0.3984673655215589,5,0.5894468807469231,0.0161262542331405,0.5753115956773266,0.6035821658165196,5,0.8513476996358806,0.0090100706057676,0.8434500245361055,0.8592453747356558,5,0.7203972901914019,0.004053661690963,0.71684409905668,0.7239504813261237,5,0.4701265466580519,0.0033568436465709,0.4671841434692921,0.4730689498468117,5,0.4298274023289644,0.0041058001062707,0.4262285098582227,0.4334262947997061,5,0.1280735047771474,0.0430438283947752,0.0903439256665466,0.1658030838877482,5,0.3913294446031504,0.1092602041889598,0.295558653032758,0.4871002361735428,5,0.0970842550820826,0.12850463234537,-0.0155550215102806,0.2097235316744459,5,0.8297323093544712,0.0022140900172072,0.8277915738860537,0.8316730448228886,5,0.2100678019552191,0.0099106945123232,0.2013806951947738,0.2187549087156644,5,0.4157,0.2271177007632826,0.2166225578223389,0.6147774421776611,5
