dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,group_feature,group_value,count_mean,count_std,count_ci95_low,count_ci95_high,count_n,selection_rate_mean,selection_rate_std,selection_rate_ci95_low,selection_rate_ci95_high,selection_rate_n,true_positive_rate_mean,true_positive_rate_std,true_positive_rate_ci95_low,true_positive_rate_ci95_high,true_positive_rate_n,false_positive_rate_mean,false_positive_rate_std,false_positive_rate_ci95_low,false_positive_rate_ci95_high,false_positive_rate_n,demographic_parity_difference_mean,demographic_parity_difference_std,demographic_parity_difference_ci95_low,demographic_parity_difference_ci95_high,demographic_parity_difference_n,equalized_odds_difference_mean,equalized_odds_difference_std,equalized_odds_difference_ci95_low,equalized_odds_difference_ci95_high,equalized_odds_difference_n
cdc,audit,shared,shared,shared,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,age_group,40_59,18603.8,190.1964773595978,18437.085437036832,18770.51456296317,5,0.1341430260103726,0.0046182018783975,0.1300949935834782,0.1381910584372669,5,0.4866884993022714,0.0084629346187036,0.4792704100404208,0.494106588564122,5,0.0909999640484431,0.0037012818109718,0.0877556474970222,0.094244280599864,5,0.2941191021908711,0.0075860434828799,0.2874696418989395,0.3007685624828027,5,0.455849973076296,0.0477933819274921,0.4139572267374189,0.4977427194151731,5
cdc,audit,shared,shared,shared,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,bmi_category,healthy,17133.0,74.89659538323488,17067.3502396044,17198.6497603956,5,0.0358515049067189,0.0018247286372778,0.034252059735529,0.0374509500779089,5,0.1914466291991006,0.0079345997519258,0.1844916458666333,0.1984016125315678,5,0.0255971774857205,0.0014770703933576,0.0243024682013373,0.0268918867701038,5,0.4086773836171646,0.0094591717559525,0.4003860540027595,0.4169687132315697,5,0.6075096971942553,0.059263482696591,0.5555629642442149,0.6594564301442957,5
cdc,audit,shared,shared,shared,centralized,not_applicable,gradient_boosting,none,calib_f1_optimal,sex,female,28467.6,45.72526653831555,28427.52003672656,28507.67996327344,5,0.1838066444503612,0.0051472135369247,0.179294912859959,0.1883183760407634,5,0.5679280232827271,0.0123487952838344,0.557103826970333,0.5787522195951211,5,0.1266117767535144,0.004611781840304,0.1225693717381254,0.1306541817689034,5,0.0348131087800596,0.002580897452791,0.03255085241828,0.0370753651418392,5,0.0292565799208157,0.0027943897041447,0.0268071893498511,0.0317059704917802,5
cdc,audit,shared,shared,shared,centralized,not_applicable,gradient_boosting,sigmoid,calib_f1_optimal,age_group,40_59,18603.8,190.1964773595978,18437.085437036832,18770.51456296317,5,0.1462255395532787,0.024221697204339,0.1249942858533857,0.1674567932531716,5,0.5111360281972231,0.0486900893843642,0.4684572831171832,0.553814773277263,5,0.1015372095862727,0.0206584912432557,0.0834292436191311,0.1196451755534142,5,0.3163778230167335,0.0423608094704098,0.2792469363900942,0.3535087096433728,5,0.4690087043469487,0.0597321662786882,0.4166511521239014,0.521366256569996,5
cdc,audit,shared,shared,shared,centralized,not_applicable,gradient_boosting,sigmoid,calib_f1_optimal,bmi_category,healthy,17133.0,74.89659538323488,17067.3502396044,17198.6497603956,5,0.046529299901701,0.0181880609165969,0.0305867615910412,0.0624718382123608,5,0.233067216710224,0.0684310108808004,0.173084791007613,0.2930496424128351,5,0.0342366524495831,0.0148697004578,0.0212027853263324,0.0472705195728338,5,0.4170572711217065,0.0214289887134843,0.3982739343443552,0.4358406078990577,5,0.5996523526602775,0.0538537239830981,0.552447482294532,0.646857223026023,5
cdc,audit,shared,shared,shared,centralized,not_applicable,gradient_boosting,sigmoid,calib_f1_optimal,sex,female,28467.6,45.72526653831555,28427.52003672656,28507.67996327344,5,0.1996381002744254,0.0302502860709047,0.173122555445029,0.2261536451038217,5,0.5964527841907757,0.0560637681473275,0.5473107247031087,0.6455948436784428,5,0.140570020056586,0.0268256282375646,0.1170563201714797,0.1640837199416923,5,0.0369646940778279,0.00196134268912,0.0352455014104504,0.0386838867452054,5,0.0316436649107212,0.0020667580587125,0.0298320715978891,0.0334552582235532,5
cdc,audit,shared,shared,shared,centralized,not_applicable,logistic_regression,isotonic,calib_f1_optimal,age_group,40_59,18603.8,190.1964773595978,18437.085437036832,18770.51456296317,5,0.1534842335224216,0.0093953545678307,0.1452488421397595,0.1617196249050836,5,0.5213344728524143,0.0285241806692199,0.4963319261167007,0.546337019588128,5,0.1084845012606662,0.0071823101898528,0.1021889288032261,0.1147800737181064,5,0.3357795404349413,0.0126625600030824,0.3246803172200048,0.3468787636498777,5,0.4089227157160461,0.0406235928726686,0.3733145665758494,0.4445308648562429,5
cdc,audit,shared,shared,shared,centralized,not_applicable,logistic_regression,isotonic,calib_f1_optimal,bmi_category,healthy,17133.0,74.89659538323488,17067.3502396044,17198.6497603956,5,0.0950496615177392,0.0071606981564848,0.0887730328427903,0.1013262901926882,5,0.389693007452701,0.0180006488201501,0.3739147430875258,0.4054712718178762,5,0.0756426985571675,0.0066349731632071,0.0698268881566149,0.0814585089577202,5,0.3632537356939663,0.0134747214476469,0.3514426215851197,0.375064849802813,5,0.4319632863627848,0.0599920548390823,0.3793779317725921,0.4845486409529775,5
cdc,audit,shared,shared,shared,centralized,not_applicable,logistic_regression,isotonic,calib_f1_optimal,sex,female,28467.6,45.72526653831555,28427.52003672656,28507.67996327344,5,0.2167761506076487,0.0097691949548215,0.2082130736779125,0.2253392275373848,5,0.613986141922878,0.0197997332067021,0.596630910563352,0.631341373282404,5,0.1576250760096499,0.0079829551351394,0.1506277073149968,0.1646224447043029,5,0.049086423804716,0.0062058966366846,0.043646715562258,0.054526132047174,5,0.0427935635575256,0.0068644457600188,0.0367766115573988,0.0488105155576525,5
cdc,audit,shared,shared,shared,centralized,not_applicable,logistic_regression,none,calib_f1_optimal,age_group,40_59,18603.8,190.1964773595978,18437.085437036832,18770.51456296317,5,0.1530810511201039,0.0144481860246965,0.1404166576878126,0.1657454445523952,5,0.5217021574594921,0.0374439344766831,0.4888811017882067,0.5545232131307775,5,0.1079986005848424,0.01201835962153,0.0974640439008647,0.1185331572688201,5,0.3348414003916199,0.0253276521392191,0.3126407344492652,0.3570420663339745,5,0.411273378901134,0.0469750032698527,0.3700979730837051,0.4524487847185629,5
