dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,round,client_left,client_right,top_k,spearman_top_feature_stability_mean,spearman_top_feature_stability_std,spearman_top_feature_stability_ci95_low,spearman_top_feature_stability_ci95_high,spearman_top_feature_stability_n,spearman_rank_correlation_mean,spearman_rank_correlation_std,spearman_rank_correlation_ci95_low,spearman_rank_correlation_ci95_high,spearman_rank_correlation_n,top_k_overlap_mean,top_k_overlap_std,top_k_overlap_ci95_low,top_k_overlap_ci95_high,top_k_overlap_n
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,40.0,,,,0.9987012987012988,0.0,0.9987012987012988,0.9987012987012988,1,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,41.0,,,,1.0,0.0,1.0,1.0,1,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,,0.0,1.0,5.0,,0.0,,,0,0.9748051948051948,0.0184031060612139,0.95867416111439,0.9909362284959996,5,1.0,0.0,1.0,1.0,5
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,,0.0,2.0,5.0,,0.0,,,0,0.9831168831168832,0.018088815944395,0.9672613368598968,0.9989724293738697,5,1.0,0.0,1.0,1.0,5
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,,1.0,2.0,5.0,,0.0,,,0,0.9750649350649352,0.0204395946184516,0.9571488404491716,0.9929810296806986,5,1.0,0.0,1.0,1.0,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,2.0,,,,-0.0776623376623376,0.1106353262254265,-0.1746384768422819,0.0193138015176065,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,3.0,,,,0.8922077922077921,0.0499367115057932,0.8484363346598903,0.935979249755694,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,4.0,,,,0.9818181818181818,0.00681044706604,0.9758485617602246,0.987787801876139,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,5.0,,,,0.9898701298701298,0.0068965808038191,0.9838250102621832,0.9959152494780764,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,6.0,,,,0.9929870129870132,0.004911083221088,0.9886822587442128,0.9972917672298136,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,7.0,,,,0.9976623376623378,0.0024981018261912,0.9954726548670904,0.9998520204575853,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,8.0,,,,0.9935064935064934,0.0027549614851424,0.991091663293274,0.995921323719713,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,9.0,,,,0.9935064935064936,0.0060218301918803,0.9882281266165556,0.9987848603964316,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,10.0,,,,0.9945454545454544,0.0021339839902798,0.992674935105511,0.996415973985398,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,11.0,,,,0.994285714285714,0.0045547215368183,0.99029332483155,0.998278103739878,5,,0.0,,,0,,0.0,,,0
