dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,accuracy_mean,accuracy_std,accuracy_ci95_low,accuracy_ci95_high,accuracy_n,precision_mean,precision_std,precision_ci95_low,precision_ci95_high,precision_n,recall_mean,recall_std,recall_ci95_low,recall_ci95_high,recall_n,specificity_mean,specificity_std,specificity_ci95_low,specificity_ci95_high,specificity_n,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,balanced_accuracy_n,f1_mean,f1_std,f1_ci95_low,f1_ci95_high,f1_n,pr_auc_mean,pr_auc_std,pr_auc_ci95_low,pr_auc_ci95_high,pr_auc_n,brier_mean,brier_std,brier_ci95_low,brier_ci95_high,brier_n,log_loss_mean,log_loss_std,log_loss_ci95_low,log_loss_ci95_high,log_loss_n,ece_mean,ece_std,ece_ci95_low,ece_ci95_high,ece_n,roc_auc_mean,roc_auc_std,roc_auc_ci95_low,roc_auc_ci95_high,roc_auc_n,selection_rate_mean,selection_rate_std,selection_rate_ci95_low,selection_rate_ci95_high,selection_rate_n,decision_threshold_mean,decision_threshold_std,decision_threshold_ci95_low,decision_threshold_ci95_high,decision_threshold_n
cdc,audit,5,iid,0.5,local_only_mean,not_applicable,random_forest,none,calib_f1_optimal,0.8008112582781457,0.0056746613403153,0.7958371983037015,0.8057853182525899,5,0.3695035280983269,0.0067166656435415,0.3636161110815772,0.3753909451150766,5,0.5963332861790918,0.0131210714957585,0.5848321599206486,0.6078344124375349,5,,0.0,,,0,,0.0,,,0,0.4548598268405227,0.0029397031213311,0.4522830634434405,0.4574365902376049,5,0.4091346028548289,0.0044902629126931,0.4051987138758547,0.4130704918338031,5,0.0988724511814317,0.0002779111685546,0.0986288513017106,0.0991160510611528,5,0.3211939328354301,0.0011256844278046,0.3202072269299307,0.3221806387409294,5,0.0044907908475227,0.0007864115032046,0.003801470772377,0.0051801109226684,5,0.8165379782417717,0.0018042925188908,0.8149564461181462,0.8181195103653971,5,0.2260327972248502,0.0091628197817289,0.2180012315690201,0.2340643628806802,5,0.2379479999999999,0.0055699120280305,0.2330657568460388,0.2428302431539609,5
cdc,audit,5,iid,0.5,local_only_mean,not_applicable,random_forest,none,fixed_0p5,0.8646349731945758,0.0007956862841241,0.86393752341551,0.8653324229736417,5,0.567331192100186,0.0143194067830198,0.5547796786501789,0.5798827055501932,5,0.1206846795869288,0.0038118679214396,0.1173434300358415,0.124025929138016,5,,0.0,,,0,,0.0,,,0,0.1988793825390276,0.0053169638630345,0.1942188582274187,0.2035399068506364,5,0.4091346028548289,0.0044902629126931,0.4051987138758547,0.4130704918338031,5,0.0988724511814317,0.0002779111685546,0.0986288513017106,0.0991160510611528,5,0.3211939328354301,0.0011256844278046,0.3202072269299307,0.3221806387409294,5,0.0044907908475227,0.0007864115032046,0.003801470772377,0.0051801109226684,5,0.8165379782417717,0.0018042925188908,0.8149564461181462,0.8181195103653971,5,0.0296657205928728,0.0011370685734969,0.028669036043709,0.0306624051420366,5,0.5,0.0,0.5,0.5,5
cdc,audit,5,iid,0.5,local_only_mean,not_applicable,random_forest,sigmoid,calib_f1_optimal,0.7982734153263955,0.0132123962373967,0.7866922394024627,0.8098545912503283,5,0.3671191405138249,0.0147820778894417,0.3541620779581054,0.3800762030695443,5,0.6031234969585515,0.0359777650637973,0.5715875954409737,0.6346593984761293,5,,0.0,,,0,,0.0,,,0,0.4545532199466248,0.0032058227944627,0.4517431923712679,0.4573632475219816,5,0.4091346028548289,0.0044902629126931,0.4051987138758547,0.4130704918338031,5,0.1001847919693709,0.0004219460210769,0.0998149399748732,0.1005546439638687,5,0.3292127963115932,0.0011217762208917,0.3282295161004941,0.3301960765226923,5,0.0256533842064872,0.0018387166376802,0.0240416780123478,0.0272650904006266,5,0.8165379782417717,0.0018042925188908,0.8149564461181462,0.8181195103653971,5,0.2304627877641122,0.023145957912621,0.2101744611277,0.2507511144005244,5,0.1798119999999999,0.0158571472844266,0.1659125975711759,0.193711402428824,5
cdc,audit,5,iid,0.5,local_only_mean,not_applicable,random_forest,sigmoid,fixed_0p5,0.8640917691579943,0.0008783546373221,0.8633218573724517,0.864861680943537,5,0.5387104821274796,0.0108992184847833,0.5291568959015093,0.54826406835345,5,0.1728957419719903,0.0034653459282167,0.1698582323400608,0.1759332516039198,5,,0.0,,,0,,0.0,,,0,0.2615153495566398,0.0035165661415973,0.2584329434281654,0.2645977556851143,5,0.4091346028548289,0.0044902629126931,0.4051987138758547,0.4130704918338031,5,0.1001847919693709,0.0004219460210769,0.0998149399748732,0.1005546439638687,5,0.3292127963115932,0.0011217762208917,0.3282295161004941,0.3301960765226923,5,0.0256533842064872,0.0018387166376802,0.0240416780123478,0.0272650904006266,5,0.8165379782417717,0.0018042925188908,0.8149564461181462,0.8181195103653971,5,0.044757962787764,0.0015510413472855,0.0433984151034943,0.0461175104720338,5,0.5,0.0,0.5,0.5,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,0.742663986124251,0.1190034312042948,0.63835287952667,0.846975092721832,5,0.3360706896671623,0.0660779187281903,0.2781508401766899,0.3939905391576348,5,0.6811996039043713,0.1565396621897755,0.5439865401785441,0.8184126676301985,5,0.7526141021824261,0.1631970363334522,0.60956559273093,0.8956626116339221,5,0.7169068530433986,0.0136737950746926,0.704921243206812,0.7288924628799852,5,0.4367025019764717,0.0430205251127059,0.3989933490932108,0.4744116548597327,5,0.3315392972147793,0.0802598473809206,0.2611884391686406,0.4018901552609181,5,0.2614320343234205,0.3339353685681707,-0.031275221886851,0.5541392905336919,5,2.1348810690178595,3.660786370351375,-1.0739396636646157,5.343701801700334,5,0.2085953109292166,0.3675233091153349,-0.1135530732498255,0.5307436951082589,5,0.7802310476629213,0.0550801436147913,0.7319511730923365,0.8285109222335061,5,0.3078287606433301,0.1620092942496179,0.1658213530311968,0.4498361682554634,5,0.3292,0.3855247916801201,-0.008727379353612,0.667127379353612,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,federated_isotonic,fixed_0p5,0.717056922106591,0.3229628417691516,0.4339675096928772,1.0001463345203048,5,0.2068028712864634,0.2407293984847159,-0.0042057499977647,0.4178114925706916,5,0.2216437968595275,0.4376216708669548,-0.1619485104988082,0.6052361042178632,5,0.7972565094922939,0.4457191664693293,0.4065664342931074,1.1879465846914803,5,0.5094501531759107,0.0211044568465147,0.4909512811221997,0.5279490252296216,5,0.0852242276066297,0.1186995271665733,-0.0188204953568543,0.1892689505701137,5,0.3315392972147793,0.0802598473809206,0.2611884391686406,0.4018901552609181,5,0.2614320343234205,0.3339353685681707,-0.031275221886851,0.5541392905336919,5,2.1348810690178595,3.660786370351375,-1.0739396636646157,5.343701801700334,5,0.2085953109292166,0.3675233091153349,-0.1135530732498255,0.5307436951082589,5,0.7802310476629213,0.0550801436147913,0.7319511730923365,0.8285109222335061,5,0.205376852727846,0.4443594640406309,-0.1841213907439217,0.5948750961996139,5,0.5,0.0,0.5,0.5,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,0.6774361400189214,0.3022693772372644,0.4124853490114535,0.9423869310263892,5,0.3606200553313154,0.1536073418743752,0.2259772836878474,0.4952628269747834,5,0.571509407271184,0.3578132607605949,0.2578722557410571,0.885146558801311,5,0.6945840108090777,0.3958809502747599,0.3475790582109394,1.041588963407216,5,0.6330467090401309,0.1202459013965637,0.5276465293010572,0.7384468887792047,5,0.3259144483829512,0.1964053984125769,0.1537575261595582,0.4980713706063441,5,0.4013323197775994,0.0039758515510678,0.3978473322376382,0.4048173073175606,5,0.2643504647006857,0.3334885541272161,-0.0279651413839709,0.5566660707853424,5,1.816764100404352,3.0188114137973505,-0.8293407723368718,4.462868973145575,5,0.220910845348597,0.3601490295316003,-0.0947736977801921,0.5365953884773862,5,0.8209726683694827,0.0020818929544936,0.8191478087355775,0.8227975280033879,5,0.3424905392620624,0.3818228048263835,0.0078080944571025,0.6771729840670223,5,0.19516,0.183264270931352,0.0345217838814188,0.3557982161185812,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,0.716922894985809,0.3228854232928186,0.4339013428586067,0.9999444471130112,5,0.2465397837187803,0.2807798234765717,0.0004254170932101,0.4926541503443506,5,0.2428066204555099,0.4299771393055862,-0.1340849595496995,0.6196982004607194,5,0.7936748574438364,0.4438306923626699,0.4046401027833355,1.1827096121043372,5,0.5182407389496732,0.0335527496315679,0.4888304571784521,0.5476510207208942,5,0.1147563730065337,0.1323947767079653,-0.0012927654627534,0.2308055114758208,5,0.4013323197775994,0.0039758515510678,0.3978473322376382,0.4048173073175606,5,0.2643504647006857,0.3334885541272161,-0.0279651413839709,0.5566660707853424,5,1.816764100404352,3.0188114137973505,-0.8293407723368718,4.462868973145575,5,0.220910845348597,0.3601490295316003,-0.0947736977801921,0.5365953884773862,5,0.8209726683694827,0.0020818929544936,0.8191478087355775,0.8227975280033879,5,0.21140807316304,0.441315143094833,-0.1754217053453166,0.5982378516713966,5,0.5,0.0,0.5,0.5,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,0.7987385682749921,0.0094844258269858,0.7904251024913277,0.8070520340586566,5,0.3673777094907706,0.0110540460656613,0.3576884109065112,0.3770670080750299,5,0.6115433583250813,0.0290713643202203,0.5860611839721608,0.6370255326780019,5,0.8290425263929283,0.0156475165140228,0.8153268734360013,0.8427581793498553,5,0.7202929423590049,0.0069073675203762,0.7142383677771198,0.72634751694089,5,0.4584943065119095,0.0025687954454387,0.4562426580272827,0.4607459549965362,5,0.3937118973757774,0.0041079721359993,0.3901111010370356,0.3973126937145191,5,0.0988777428257275,0.0003441860875495,0.0985760504181686,0.0991794352332863,5,0.3186706359161317,0.0012314786663502,0.3175911972718982,0.3197500745603653,5,0.0035742543038639,0.0012453817511529,0.0024826290684857,0.0046658795392421,5,0.8207394429315373,0.0020771279611445,0.8189187599984561,0.8225601258646186,5,0.2323438978240302,0.0174813686807388,0.217020802569762,0.2476669930782984,5,0.23216,0.0247250480282647,0.2104875398498463,0.2538324601501537,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,global_isotonic,fixed_0p5,0.8631740775780511,0.0005785107269567,0.8626669905680654,0.8636811645880368,5,0.5475743181908869,0.0197932412744747,0.530224777260853,0.5649238591209207,5,0.1119536002263403,0.0338747255828758,0.0822610940903354,0.1416461063623452,5,0.9847848489706186,0.0054770624805962,0.9799839920333568,0.9895857059078804,5,0.5483692245984795,0.0142233776612955,0.5359018843849185,0.5608365648120405,5,0.1836298603017798,0.045676990551266,0.1435922127967233,0.2236675078068364,5,0.3937118973757774,0.0041079721359993,0.3901111010370356,0.3973126937145191,5,0.0988777428257275,0.0003441860875495,0.0985760504181686,0.0991794352332863,5,0.3186706359161317,0.0012314786663502,0.3175911972718982,0.3197500745603653,5,0.0035742543038639,0.0012453817511529,0.0024826290684857,0.0046658795392421,5,0.8207394429315373,0.0020771279611445,0.8189187599984561,0.8225601258646186,5,0.0286936297697886,0.0094159294278173,0.020440203727188,0.0369470558123892,5,0.5,0.0,0.5,0.5,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,0.7983601387574897,0.0137025467830154,0.7863493269373858,0.8103709505775936,5,0.3672462183720663,0.0148913103582605,0.3541934093359002,0.3802990274082323,5,0.6100438534446173,0.0469963570798728,0.5688497301874412,0.6512379767017934,5,0.8288455813314402,0.0234886504023935,0.8082568714836441,0.8494342911792362,5,0.7194447173880288,0.0118373188859553,0.7090688499054962,0.7298205848705615,5,0.4572894894637332,0.003271743891747,0.4544216794989421,0.4601572994285244,5,0.4013323197775994,0.0039758515510678,0.3978473322376382,0.4048173073175606,5,0.1025837270783384,0.0011778979137155,0.1015512540345341,0.1036162001221426,5,0.3394593446207993,0.0065255398042082,0.3337394567886999,0.3451792324528986,5,0.0463398742935362,0.0095190664704319,0.037996044647128,0.0546837039399443,5,0.8209726683694827,0.0020818929544936,0.8191478087355775,0.8227975280033879,5,0.2323044780826237,0.0267463068902077,0.2088603064240221,0.2557486497412253,5,0.1545599999999999,0.0100156377730027,0.145780906415808,0.1633390935841919,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,global_sigmoid,fixed_0p5,0.8627798801639861,0.0004374081721296,0.8623964749965221,0.8631632853314501,5,0.5270931739710931,0.0091778333286563,0.5190484483611499,0.5351378995810363,5,0.153175838166643,0.0241751063358042,0.1319854231636265,0.1743662531696596,5,0.9776536056976666,0.0042504319023218,0.9739279378680752,0.981379273527258,5,0.5654147219321548,0.0099735546746697,0.5566725158100448,0.5741569280542648,5,0.2363884592580337,0.027930721922078,0.2119061020496969,0.2608708164663705,5,0.4013323197775994,0.0039758515510678,0.3978473322376382,0.4048173073175606,5,0.1025837270783384,0.0011778979137155,0.1015512540345341,0.1036162001221426,5,0.3394593446207993,0.0065255398042082,0.3337394567886999,0.3451792324528986,5,0.0463398742935362,0.0095190664704319,0.037996044647128,0.0546837039399443,5,0.8209726683694827,0.0020818929544936,0.8191478087355775,0.8227975280033879,5,0.0405747398297066,0.007018881167803,0.0344224192261639,0.0467270604332493,5,0.5,0.0,0.5,0.5,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,0.8006819615263323,0.0124968787253861,0.7897279643544108,0.8116359586982538,5,0.3697109631635838,0.0137447588857517,0.3576631508040529,0.3817587755231148,5,0.6036497382939595,0.0422193836587386,0.5666428168569588,0.6406566597309602,5,0.8325783772642957,0.021270458176026,0.8139339986297849,0.8512227558988066,5,0.7181140577791276,0.0106525132825264,0.7087767181973957,0.7274513973608595,5,0.4575836043603944,0.0037189791784678,0.4543237753824099,0.4608434333383789,5,0.4013323197775994,0.0039758515510678,0.3978473322376382,0.4048173073175606,5,0.1123344834846397,0.0118331613390202,0.1019622602526732,0.1227067067166062,5,0.381372771084467,0.054367704941327,0.3337173765449193,0.4290281656240147,5,0.0691429478198797,0.0467204697545277,0.0281906504656357,0.1100952451741237,5,0.8209726683694827,0.0020818929544936,0.8191478087355775,0.8227975280033879,5,0.2282008830022074,0.0241519273958822,0.2070307852358332,0.2493709807685816,5,0.12194,0.0959270712572837,0.0378562147322089,0.206023785267791,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,fixed_0p5,0.8615381583096815,0.0012286697710114,0.8604611817707682,0.8626151348485948,5,0.4472510774360841,0.1158691655185498,0.3456872758425884,0.5488148790295797,5,0.0690338095911726,0.0939114337224754,-0.0132831914786524,0.1513508106609978,5,0.9898321386859642,0.0137953571169734,0.9777399750212884,1.00192430235064,5,0.5294329741385686,0.0400591392219581,0.4943195904377614,0.5645463578393757,5,0.1041287253420442,0.1410860457304633,-0.0195386463185,0.2277960970025884,5,0.4013323197775994,0.0039758515510678,0.3978473322376382,0.4048173073175606,5,0.1123344834846397,0.0118331613390202,0.1019622602526732,0.1227067067166062,5,0.381372771084467,0.054367704941327,0.3337173765449193,0.4290281656240147,5,0.0691429478198797,0.0467204697545277,0.0281906504656357,0.1100952451741237,5,0.8209726683694827,0.0020818929544936,0.8191478087355775,0.8227975280033879,5,0.0183695994954272,0.024957008444972,-0.0035061829245863,0.0402453819154408,5,0.5,0.0,0.5,0.5,5
